#TSV
#============Begin of sheet============
@Sheet=PlaySkillInfo-摩托艇
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数	costshiji	param1
100020401	1	摩托艇加速				0													10					开启耐力衰减	5						结束耐力衰减						
100020402	1	奥义				1														10000																	
#============End of sheet============

#============Begin of sheet============
@Sheet=PlayerSkillInfo-双剑
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	SkillSpecialAttack_Poison	SkillSpecialAttack_Sleep	SkillSpecialAttack_Paraylze	SkillSpecialAttack_Dynamite	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	增加鬼人槽	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数
100300301	1	防御反击-开始		COMBAT_CounterAttackStart		0	存在Buff	19000000							1	1	1	1	1	1	1							上Buff	10930		End	下Buff	10930		下Buff	10930			
100300301	1	防御反击-开始		COMBAT_CounterAttackStart		0									1	1	1	1	1	1	1							上Buff	59985		End	下Buff	59985		下Buff	59985			
100300309	1	防御反击-开始（横扫和前冲盾击后）		COMBAT_CounterAttackStart		0	存在Buff	19030006							1	1	1	1	1	1	1							上Buff	50301		End	下Buff	50301		下Buff	50301			
100300309	1	防御反击-开始（横扫和前冲盾击后）		COMBAT_CounterAttackStart		0	存在Buff	19000000							1	1	1	1	1	1	1							上Buff	10930		End	下Buff	10930		下Buff	10930			
100300309	1	防御反击-开始（横扫和前冲盾击后）		COMBAT_CounterAttackStart		0									1	1	1	1	1	1	1							上Buff	59985		End	下Buff	59985		下Buff	59985			
100300310	1	防御反击-开始（第三次刺击和突进刺后）		COMBAT_CounterAttackStart		0	存在Buff	19030008							1	1	1	1	1	1	1							上Buff	50301		End	下Buff	50301		下Buff	50301			
100300310	1	防御反击-开始（第三次刺击和突进刺后）		COMBAT_CounterAttackStart		0	存在Buff	19000000							1	1	1	1	1	1	1							上Buff	10930		End	下Buff	10930		下Buff	10930			
100300310	1	防御反击-开始（第三次刺击和突进刺后）		COMBAT_CounterAttackStart		0									1	1	1	1	1	1	1							上Buff	59985		End	下Buff	59985		下Buff	59985			
100300302	1	防御反击-蓄力		COMBAT_CounterAttackCharging		0									1	1	1	1	1	1	1							上Buff	50301		End	下Buff	50301		下Buff	50301			
100300302	1	防御反击-蓄力		COMBAT_CounterAttackCharging		0									1	1	1	1	1	1	1							上Buff	10930		End	下Buff	10930		下Buff	10930			
100300302	1	防御反击-蓄力		COMBAT_CounterAttackCharging		0									1	1	1	1	1	1	1							上Buff	59985		End	下Buff	59985		下Buff	59985			
100300303	1	防反取消（平刺）		CounterAttack_LightFront		0								Lance_CounterAttack_LightFront	1	1	1	1	1	1	1	Lance_CounterAttack_LightFront					9000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300303	1	防反取消（平刺）		CounterAttack_LightFront		0								Lance_CounterAttack_LightFront	1	1	1	1	1	1	1	Lance_CounterAttack_LightFront						上Buff	10930		End	下Buff	10930		下Buff	10930			
100300303	1	防反取消（平刺）		CounterAttack_LightFront		0								Lance_CounterAttack_LightFront	1	1	1	1	1	1	1	Lance_CounterAttack_LightFront						上Buff	10009		End	下Buff	10009		下Buff	10009			
100300304	1	防反取消（上刺）		CounterAttack_LightUp		0								Lance_CounterAttack_LightUp	1	1	1	1	1	1	1	Lance_CounterAttack_LightUp					9000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300304	1	防反取消（上刺）		CounterAttack_LightUp		0								Lance_CounterAttack_LightUp	1	1	1	1	1	1	1	Lance_CounterAttack_LightUp						上Buff	10930		End	下Buff	10930		下Buff	10930			
100300304	1	防反取消（上刺）		CounterAttack_LightUp		0								Lance_CounterAttack_LightUp	1	1	1	1	1	1	1	Lance_CounterAttack_LightUp						上Buff	10009		End	下Buff	10009		下Buff	10009			
100300305	1	蓄力反击（平刺）		CounterAttack_HeavyFront		0								Lance_CounterAttack_HeavyFront	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyFront					16000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300305	1	蓄力反击（平刺）		CounterAttack_HeavyFront		0								Lance_CounterAttack_HeavyFront	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyFront						上Buff	10930		End	下Buff	10930		下Buff	10930			
100300305	1	蓄力反击（平刺）		CounterAttack_HeavyFront		0								Lance_CounterAttack_HeavyFront	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyFront						上Buff	10009		End	下Buff	10009		下Buff	10009			
100300306	1	蓄力反击（上刺）		CounterAttack_HeavyUp		0								Lance_CounterAttack_HeavyUp	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyUp					16000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300306	1	蓄力反击（上刺）		CounterAttack_HeavyUp		0								Lance_CounterAttack_HeavyUp	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyUp						上Buff	10930		End	下Buff	10930		下Buff	10930			
100300306	1	蓄力反击（上刺）		CounterAttack_HeavyUp		0								Lance_CounterAttack_HeavyUp	1	1	1	1	1	1	1	Lance_CounterAttack_HeavyUp						上Buff	10009		End	下Buff	10009		下Buff	10009			
100300307	1	防御横扫-开始		DefenseSwipeStart		0	存在Buff	19000000							1	1	1	1	1	1	1							上Buff	50301		End	下Buff	50301		下Buff	50301			
100300307	1	防御横扫-开始		DefenseSwipeStart		0									1	1	1	1	1	1	1							上Buff	10930		End	下Buff	10930		下Buff	10930			
100300308	1	防御横扫		DefenseSwipe		0	存在Buff	19000000						Lance_DefenseSwipe	1	1	1	1	1	1	1	Lance_DefenseSwipe					9000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300308	1	防御横扫		DefenseSwipe		0								Lance_DefenseSwipe	1	1	1	1	1	1	1	Lance_DefenseSwipe						上Buff	10930		End	下Buff	10930		下Buff	10930			
100300311	1	防御横扫（第三次刺击和突进刺后）		DefenseSwipe		0	存在Buff	19030008						Lance_DefenseSwipe	1	1	1	1	1	1	1	Lance_DefenseSwipe					9000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100300311	1	防御横扫（第三次刺击和突进刺后）		DefenseSwipe		0								Lance_DefenseSwipe	1	1	1	1	1	1	1	Lance_DefenseSwipe						上Buff	10930		End	下Buff	10930		下Buff	10930			
100301101	1	奥义01 - 疾风赤焰刺 开始		Rage01ChargeAttackStart		1	不存在Buff	19120		11	13				1	1	1	1	1	1	1			1000				上Buff	10932		End	下Buff	10932		下Buff	10932			
100301101	1	奥义01 - 疾风赤焰刺 开始		Rage01ChargeAttackStart		1				11	13				1	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301101	1	奥义01 - 疾风赤焰刺 开始		Rage01ChargeAttackStart		1				11	13				1	1	1	1	1	1	1							上Buff	19109		End	下Buff	19109		下Buff	19109			
100301101	1	奥义01 - 疾风赤焰刺 开始		Rage01ChargeAttackStart		1				11	13				1	1	1	1	1	1	1							上Buff	59985						下Buff	59985			
100301102	1	奥义01 - 疾风赤焰刺 突进		Rage01ChargeAttackRunning		1									1	1	1	1	1	1	1							上Buff	10932		End	下Buff	10932		下Buff	10932			
100301102	1	奥义01 - 疾风赤焰刺 突进		Rage01ChargeAttackRunning		1									1	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301102	1	奥义01 - 疾风赤焰刺 突进		Rage01ChargeAttackRunning		1									1	1	1	1	1	1	1							上Buff	19109		End	下Buff	19109		下Buff	19109			
100301102	1	奥义01 - 疾风赤焰刺 突进		Rage01ChargeAttackRunning		1									1	1	1	1	1	1	1							上Buff	59985						下Buff	59985			
100301102	1	奥义01 - 疾风赤焰刺 突进		Rage01ChargeAttackRunning		1									1	1	1	1	1	1	1							蓄力开始	0						蓄力结束	700 1500 4000 9999999			
100301103	1	奥义01 - 疾风赤焰刺 攻击(蓄力1)		Rage01ChargeAttackFinish		1	蓄力	1						Lance_Rage01_ChargeAttack	1.2	1.2	1	1	1	1	1	Lance_Rage01_ChargeAttack					40000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301103	1	奥义01 - 疾风赤焰刺 攻击(蓄力1)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.2	1.2	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	50302		End	下Buff	50302		下Buff	50302			
100301103	1	奥义01 - 疾风赤焰刺 攻击(蓄力1)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.2	1.2	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	10009		End	下Buff	10009		下Buff	10009			
100301103	1	奥义01 - 疾风赤焰刺 攻击(蓄力1)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.2	1.2	1	1	1	1	1	Lance_Rage01_ChargeAttack									Start	上Buff	15000004		下Buff	15000004			
100301103	1	奥义01 - 疾风赤焰刺 攻击(蓄力1)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.2	1.2	1	1	1	1	1	Lance_Rage01_ChargeAttack									End	下Buff	15000004		下Buff	15000004			
100301103	2	奥义01 - 疾风赤焰刺 攻击(蓄力2)		Rage01ChargeAttackFinish		1	蓄力	2						Lance_Rage01_ChargeAttack	1.4	1.4	1	1	1	1	1	Lance_Rage01_ChargeAttack					50000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301103	2	奥义01 - 疾风赤焰刺 攻击(蓄力2)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.4	1.4	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	50302		End	下Buff	50302		下Buff	50302			
100301103	2	奥义01 - 疾风赤焰刺 攻击(蓄力2)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.4	1.4	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	10009		End	下Buff	10009		下Buff	10009			
100301103	2	奥义01 - 疾风赤焰刺 攻击(蓄力2)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.4	1.4	1	1	1	1	1	Lance_Rage01_ChargeAttack									Start	上Buff	15000004		下Buff	15000004			
100301103	2	奥义01 - 疾风赤焰刺 攻击(蓄力2)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.4	1.4	1	1	1	1	1	Lance_Rage01_ChargeAttack									End	下Buff	15000004		下Buff	15000004			
100301103	3	奥义01 - 疾风赤焰刺 攻击(蓄力3)		Rage01ChargeAttackFinish		1	蓄力	3						Lance_Rage01_ChargeAttack	1.6	1.6	1	1	1	1	1	Lance_Rage01_ChargeAttack					60000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301103	3	奥义01 - 疾风赤焰刺 攻击(蓄力3)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.6	1.6	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	50302		End	下Buff	50302		下Buff	50302			
100301103	3	奥义01 - 疾风赤焰刺 攻击(蓄力3)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.6	1.6	1	1	1	1	1	Lance_Rage01_ChargeAttack						上Buff	10009		End	下Buff	10009		下Buff	10009			
100301103	3	奥义01 - 疾风赤焰刺 攻击(蓄力3)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.6	1.6	1	1	1	1	1	Lance_Rage01_ChargeAttack									Start	上Buff	15000004		下Buff	15000004			
100301103	3	奥义01 - 疾风赤焰刺 攻击(蓄力3)		Rage01ChargeAttackFinish		1								Lance_Rage01_ChargeAttack	1.6	1.6	1	1	1	1	1	Lance_Rage01_ChargeAttack									End	下Buff	15000004		下Buff	15000004			
100301106	1	奥义01 - 疾风赤焰刺 取消		Rage01ChargeAttackCancel		1									1	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301106	1	奥义01 - 疾风赤焰刺 取消		Rage01ChargeAttackCancel		1									1	1	1	1	1	1	1							上Buff	10009		End	下Buff	10009		下Buff	10009			
100301104	1	奥义02 - 圣盾守护击 防御		Rage02HolyCounterDefense		1	不存在Buff	19120		11	13				1	1	1	1	1	1	1			1000				上Buff	10932		End	下Buff	10932		下Buff	10932			
100301104	1	奥义02 - 圣盾守护击 防御		Rage02HolyCounterDefense		1				11	13				1	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301104	1	奥义02 - 圣盾守护击 防御		Rage02HolyCounterDefense		1				11	13				1	1	1	1	1	1	1							上Buff	19109		End	下Buff	19109		下Buff	19109			
100301104	1	奥义02 - 圣盾守护击 防御		Rage02HolyCounterDefense		1				11	13				1	1	1	1	1	1	1							上Buff	59985						下Buff	59985			
100301105	1	奥义02 - 圣盾守护击 取消（暂未使用）		Rage02HolyCounterAttack		1	长枪防御蓄力等级	1							1	8	1	1	1	1	1						50000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301105	1	奥义02 - 圣盾守护击 取消（暂未使用）		Rage02HolyCounterAttack		1									1	8	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301105	1	奥义02 - 圣盾守护击 取消（暂未使用）		Rage02HolyCounterAttack		1									1	8	1	1	1	1	1							上Buff	10009		End	下Buff	10009		下Buff	10009			
100301105	2	奥义02 - 圣盾守护击 第一层BUFF		Rage02HolyCounterAttack		1	长枪防御蓄力等级	2							1.2	1	1	1	1	1	1						60000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301105	2	奥义02 - 圣盾守护击 第一层BUFF		Rage02HolyCounterAttack		1									1.2	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301105	2	奥义02 - 圣盾守护击 第一层BUFF		Rage02HolyCounterAttack		1									1.2	1	1	1	1	1	1							上Buff	10009		End	下Buff	10009		下Buff	10009			
100301105	2	奥义02 - 圣盾守护击 第一层BUFF		Rage02HolyCounterAttack		1									1.2	1	1	1	1	1	1							获得BUFF	16030001										
100301105	3	奥义02 - 圣盾守护击 第二层BUFF		Rage02HolyCounterAttack		1	长枪防御蓄力等级	3							1.4	1	1	1	1	1	1						70000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301105	3	奥义02 - 圣盾守护击 第二层BUFF		Rage02HolyCounterAttack		1									1.4	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301105	3	奥义02 - 圣盾守护击 第二层BUFF		Rage02HolyCounterAttack		1									1.4	1	1	1	1	1	1							上Buff	10009		End	下Buff	10009		下Buff	10009			
100301105	3	奥义02 - 圣盾守护击 第二层BUFF		Rage02HolyCounterAttack		1									1.4	1	1	1	1	1	1							获得BUFF	16030002										
100301105	4	奥义02 - 圣盾守护击 第三层BUFF		Rage02HolyCounterAttack		1	长枪防御蓄力等级	4							1.6	1	1	1	1	1	1						80000	上Buff	10932		End	下Buff	10932		下Buff	10932			
100301105	4	奥义02 - 圣盾守护击 第三层BUFF		Rage02HolyCounterAttack		1									1.6	1	1	1	1	1	1							上Buff	50302		End	下Buff	50302		下Buff	50302			
100301105	4	奥义02 - 圣盾守护击 第三层BUFF		Rage02HolyCounterAttack		1									1.6	1	1	1	1	1	1							上Buff	10009		End	下Buff	10009		下Buff	10009			
100301105	4	奥义02 - 圣盾守护击 第三层BUFF		Rage02HolyCounterAttack		1									1.6	1	1	1	1	1	1							获得BUFF	16030003										
100301106	1	奥义02 - 圣盾守护击 取消		Rage02HolyCounterAttack		1									1	1	1	1	1	1	1																		
100302101	1	后跳01		BackStep_1		0	不存在Buff	19120		1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302102	1	后跳02		BackStep_2		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302103	1	后跳03		BackStep_3		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302104	1	大后跳		BackStepLong		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302105	1	侧移01（左）		SideStepLeft_1		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302111	1	侧移01（左，前冲盾击后）		SideStepLeft_1		0	存在Buff	19030001		1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302106	1	侧移02（左）		SideStepLeft_2		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302107	1	侧移03（左）		SideStepLeft_3		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302108	1	侧移01（右）		SideStepRight_1		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302112	1	侧移01（右，前冲盾击后）		SideStepRight_1		0	存在Buff	19030001		1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302109	1	侧移02（右）		SideStepRight_2		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100302110	1	侧移03（右）		SideStepRight_3		0				1					1	1	1	1	1	1	1		20					上Buff	15000000						下Buff	15000000			
100303101	1	防御		COMBAT_DEFENSE_IDLE		0				3					1													上Buff	59985						下Buff	59985			
100303101	1	防御		COMBAT_DEFENSE_IDLE		0				3					1													上Buff	10996						下Buff	10996			
100303101	1	防御		COMBAT_DEFENSE_IDLE		0				3					1													获得BUFF	19194						获得BUFF	19198			
100303101	1	防御		COMBAT_DEFENSE_IDLE		0				3					1													删除指定buff	19198										
100303102	1	移动防御		COMBAT_DEFENSE_RUN		0				3					1													上Buff	59985						下Buff	59985			
100303102	1	移动防御		COMBAT_DEFENSE_RUN		0				3					1													获得BUFF	19194						获得BUFF	19198			
100303102	1	移动防御		COMBAT_DEFENSE_RUN		0				3					1													删除指定buff	19198										
100303103	1	防御成功		COMBAT_DEFENSESUCCESS		0				2					1													上Buff	15000004						下Buff	15000004			
100303103	1	防御成功		COMBAT_DEFENSESUCCESS		0				2					1													上Buff	59985						下Buff	59985			
100303103	1	防御成功		COMBAT_DEFENSESUCCESS		0				2					1													上Buff	10996						下Buff	10996			
100303103	1	防御成功		COMBAT_DEFENSESUCCESS		0				2					1																				删除指定buff	19213			
100303104	1	防御后退		COMBAT_DEFENSEKNOCKBACK		0				2					1													上Buff	15000004						下Buff	15000004			
100303104	1	防御后退		COMBAT_DEFENSEKNOCKBACK		0				2					1													上Buff	59985						下Buff	59985			
100303104	1	防御后退		COMBAT_DEFENSEKNOCKBACK		0				2					1													上Buff	10996						下Buff	10996			
100303104	1	防御后退		COMBAT_DEFENSEKNOCKBACK		0				2					1																				删除指定buff	19213			
100303105	1	防御崩坏		COMBAT_DEFENSEFAILED		0				2					1													上Buff	15000004						下Buff	15000004			
100303105	1	防御崩坏		COMBAT_DEFENSEFAILED		0				2					1													上Buff	59985						下Buff	59985			
100303105	1	防御崩坏		COMBAT_DEFENSEFAILED		0				2					1													上Buff	10996						下Buff	10996			
100303105	1	防御崩坏		COMBAT_DEFENSEFAILED		0				2					1																				删除指定buff	19213			
100303106	1	退出防御		END_DEFENSE		0	不存在Buff	19120		2																													
100304101	1	弹刀		REBOUND		0																					9000												
100305101	1	武士道防御		Bushido_DEFENSE		0	不存在Buff	19000000		3					1													上Buff	59985						下Buff	59985			
100305101	1	武士道防御		Bushido_DEFENSE		0				3					1													上Buff	10996						下Buff	10996			
100305101	1	武士道防御		Bushido_DEFENSE		0				3					1													获得BUFF	19194						获得BUFF	19198			
100305101	1	武士道防御		Bushido_DEFENSE		0				3					1													删除指定buff	19198										
100305101	1	武士道防御		Bushido_DEFENSE		0				3					1													上Buff	15000009		End	下Buff	15000009		下Buff	15000009			
100305102	1	武士道防御成功		Bushido_DEFENSESUCCESS		0	存在Buff	19213		2	14				1													上Buff	15000004						下Buff	15000004			
100305102	1	武士道防御成功		Bushido_DEFENSESUCCESS		0				2	14				1													上Buff	59985						下Buff	59985			
100305102	1	武士道防御成功		Bushido_DEFENSESUCCESS		0				2	14				1													上Buff	10996						下Buff	10996			
100305102	1	武士道防御成功		Bushido_DEFENSESUCCESS		0				2	14				1																				删除指定buff	19213			
100305103	1	武士道防御反击		Bushido_CounterAttack		0								Lance_Bushido_Counter	1	1	1	1	1	1	1	Lance_Bushido_Counter					12000	上Buff	50301		End	下Buff	50301		下Buff	50301			
100305103	1	武士道防御反击		Bushido_CounterAttack		0								Lance_Bushido_Counter	1	1	1	1	1	1	1	Lance_Bushido_Counter						上Buff	10930		End	下Buff	10930		下Buff	10930			
100305103	1	武士道防御反击		Bushido_CounterAttack		0								Lance_Bushido_Counter	1	1	1	1	1	1	1	Lance_Bushido_Counter						上Buff	10009		End	下Buff	10009		下Buff	10009			
#============End of sheet============

#============Begin of sheet============
@Sheet=人物通用技能
skillid	level	技能描述	前置状态	跳转状态	IsTown	IsAngry	前置条件	前置条件参数1	前置条件参数2	group1	group2	group3	group4	FireModeName	SkillAttack	SkillAttrAttack	SkillSpecialAttack	AttackInfo	耐力	怒气	SP1	SP2	斩味消耗	技能启动时效果类型	start参数1	start参数2	eventname	技能触发效果类型	trigger参数1	trigger参数2	技能结束时效果类型	stop参数1	stop参数2	FSM处理类型	FSM处理参数
100000089	1	下蹲				0																		上Buff	50009						下Buff	50009			
100000090	1	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0	存在Buff	13022040		1	4								20					上Buff	15000000						下Buff	15000000			
100000090	1	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0				1	4																								
100000090	2	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0	存在Buff	13022040		1	4								20					上Buff	15000000						下Buff	15000000			
100000090	2	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0	有旋律			1	4																				结束吹奏				
100000090	2	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0				1	4																								
100000090	3	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0	存在Buff	13022040		1	4								20					上Buff	15000000						下Buff	15000000			
100000090	3	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0	吹奏过			1	4																				结束吹奏				
100000090	3	大剑/锤/太刀/狩猎笛 后翻		DODGE_BACK		0				1	4																								
100000091	1	双刀 后翻		DODGE_BACK		0	存在Buff	13022040		1	4								20					上Buff	15000000						下Buff	15000000			
100000091	1	双刀 后翻		DODGE_BACK		0				1	4																								
