#TSV
#============Begin of sheet============
@Sheet=EquipRelation
装备ID	关联属性1	关联属性2	关联属性3	关联属性4	关联属性5	关联属性6	随机关联属性组1	概率1	随机关联属性组2	概率2	随机关联属性组3	概率3	随机关联属性组4	概率4	随机关联属性组5	概率5	随机关联属性组6	概率6
75000	0	0	0	0	0	0	1	100	2	5		0	0	0	0	0	0	0
75001	0	0	0	0	0	0	1	100	2	5		0						
75002	0	0	0	0	0	0	1	100	2	5		0						
75003	0	0	0	0	0	0	1	100	2	5		0						
75004	0	0	0	0	0	0	1	100	2	5		0						
75005	0	0	0	0	0	0	1	100	2	5		0						
75006	0	0	0	0	0	0	1	100	2	5		0						
75007	0	0	0	0	0	0	1	100	2	5		0						
75008	0	0	0	0	0	0	1	100	2	5		0						
75009	0	0	0	0	0	0	1	100	2	10		0						
75010	0	0	0	0	0	0	1	100	2	10		0						
75011	0	0	0	0	0	0	1	100	2	10		0						
75012	0	0	0	0	0	0	1	100	2	10		0						
75013	0	0	0	0	0	0	1	100	2	10		0						
75014	0	0	0	0	0	0	1	100	2	10		0						
75015	0	0	0	0	0	0	1	100	2	10		0						
75016	0	0	0	0	0	0	1	100	2	10		0						
75017	0	0	0	0	0	0	1	100	2	10		0						
75018	0	0	0	0	0	0	1	100	2	10		0						
75019	0	0	0	0	0	0	1	100	2	10		0						
75020	0	0	0	0	0	0	1	100	2	10		0						
75021	0	0	0	0	0	0	1	100	2	20		0						
75022	0	0	0	0	0	0	1	100	2	5		0						
75023	0	0	0	0	0	0	1	100	2	5		0						
75024	0	0	0	0	0	0	1	100	2	5		0						
75025	0	0	0	0	0	0	1	100	2	5		0						
75026	0	0	0	0	0	0	1	100	2	5		0						
75027	0	0	0	0	0	0	1	100	2	5		0						
75028	0	0	0	0	0	0	1	100	2	5		0						
75029	0	0	0	0	0	0	1	100	2	5		0						
75030	0	0	0	0	0	0	1	100	2	5		0						
75031	0	0	0	0	0	0	1	100	2	10		0						
75032	0	0	0	0	0	0	1	100	2	10		0						
75033	0	0	0	0	0	0	1	100	2	10		0						
75034	0	0	0	0	0	0	1	100	2	10		0						
75035	0	0	0	0	0	0	1	100	2	10		0						
75036	0	0	0	0	0	0	1	100	2	10		0						
75037	0	0	0	0	0	0	1	100	2	10		0						
75038	0	0	0	0	0	0	1	100	2	10		0						
75039	0	0	0	0	0	0	1	100	2	10		0						
75040	0	0	0	0	0	0	1	100	2	10		0						
75041	0	0	0	0	0	0	1	100	2	10		0						
75042	0	0	0	0	0	0	1	100	2	10		0						
75043	0	0	0	0	0	0	1	100	2	20		0						
75044	0	0	0	0	0	0	1	100	2	15		0						
#============End of sheet============

#============Begin of sheet============
@Sheet=EquipRelationAttr
关联属性编号	关联属性组	关联属性概率	生效条件类型	生效条件参数1	生效条件参数2	效果BUFF1	效果BUFF2	效果BUFF3	效果BUFF4	效果BUFF5	属性名称	属性说明	index	装备（R2）	远程（R2）
2157	2	100	2	27	25						沙漠修行者	【贯通弹解放】超过25，获得效果：沙漠修行者	139		
2158	2	100	2	30	25						沙漠修行者	【散弹增加】超过25，获得效果：沙漠修行者	139		
2159	2	100	2	31	20						沙漠修行者	【气绝抗性】超过20，获得效果：沙漠修行者	139		
2160	2	100	2	33	20						沙漠修行者	【特殊攻击】超过20，获得效果：沙漠修行者	139		
2161	2	100	2	34	12						沙漠修行者	【榴弹增加】超过12，获得效果：沙漠修行者	139		
2162	2	100	2	41	12						沙漠修行者	【睡眠耐性】超过12，获得效果：沙漠修行者	139		
2163	2	100	2	45	20						沙漠修行者	【防御能力】超过20，获得效果：沙漠修行者	139		
2164	2	100	2	57	20						沙漠修行者	【抗风压】超过20，获得效果：沙漠修行者	139		
2165	2	100	2	64	15						沙漠修行者	【伏击】超过15，获得效果：沙漠修行者	139		
2166	2	100	2	65	20						沙漠修行者	【毒抗性】超过20，获得效果：沙漠修行者	139		
2167	2	100	2	5	12						沼泽行者	【速食】超过12，获得效果：沼泽行者	140		
2168	2	100	2	9	20						沼泽行者	【千里眼】超过20，获得效果：沼泽行者	140		
2169	2	100	2	11	15						沼泽行者	【观察眼】超过15，获得效果：沼泽行者	140		
2170	2	100	2	15	15						沼泽行者	【回复力】超过15，获得效果：沼泽行者	140		
2171	2	100	2	19	20						沼泽行者	【加护】超过20，获得效果：沼泽行者	140		
2172	2	100	2	20	12						沼泽行者	【全抗增加】超过12，获得效果：沼泽行者	140		
2173	2	100	2	23	20						沼泽行者	【气候】超过20，获得效果：沼泽行者	140		
2174	2	100	2	25	15						沼泽行者	【一起吃】超过15，获得效果：沼泽行者	140		
2175	2	100	2	28	20						沼泽行者	【饥饿感】超过20，获得效果：沼泽行者	140		
2176	2	100	2	29	15						沼泽行者	【体术】超过15，获得效果：沼泽行者	140		
2177	2	100	2	35	15						沼泽行者	【团队之星】超过15，获得效果：沼泽行者	140		
2178	2	100	2	36	15						沼泽行者	【高速设置】超过15，获得效果：沼泽行者	140		
2179	2	100	2	37	15						沼泽行者	【通常弹强化】超过15，获得效果：沼泽行者	140		
2180	2	100	2	38	15						沼泽行者	【震地减轻】超过15，获得效果：沼泽行者	140		
2181	2	100	2	39	20						沼泽行者	【强韧】超过20，获得效果：沼泽行者	140		
2182	2	100	2	40	15						沼泽行者	【荷尔蒙】超过15，获得效果：沼泽行者	140		
2183	2	100	2	42	15						沼泽行者	【眠弹追加】超过15，获得效果：沼泽行者	140		
2184	2	100	2	43	15						沼泽行者	【气息】超过15，获得效果：沼泽行者	140		
2185	2	100	2	47	15						沼泽行者	【耐力回复】超过15，获得效果：沼泽行者	140		
2186	2	100	2	49	15						沼泽行者	【麻弹追加】超过15，获得效果：沼泽行者	140		
2187	2	100	2	50	15						沼泽行者	【根性】超过15，获得效果：沼泽行者	140		
2188	2	100	2	51	15						沼泽行者	【挑战者】超过15，获得效果：沼泽行者	140		
2189	2	100	2	52	15						沼泽行者	【抗菌】超过15，获得效果：沼泽行者	140		
2190	2	100	2	55	13						沼泽行者	【耐泥雪】超过13，获得效果：沼泽行者	140		
2191	2	100	2	61	15						沼泽行者	【广域化】超过15，获得效果：沼泽行者	140		
2192	2	100	2	63	15						沼泽行者	【贯通强化】超过15，获得效果：沼泽行者	140		
2193	2	100	2	66	15						沼泽行者	【毒弹追加】超过15，获得效果：沼泽行者	140		
2194	2	100	2	69	12						沼泽行者	【采集】超过12，获得效果：沼泽行者	140		
2195	2	100	2	70	15						沼泽行者	【散射强化】超过15，获得效果：沼泽行者	140		
2196	2	100	2	1	20						沼泽行者	【攻击】超过20，获得效果：沼泽行者	140		
2197	2	100	2	2	25						沼泽行者	【防御】超过25，获得效果：沼泽行者	140		
2198	2	100	2	3	20						沼泽行者	【见切】超过20，获得效果：沼泽行者	140		
2199	2	100	2	10	25						沼泽行者	【剥取】超过25，获得效果：沼泽行者	140		
2200	2	100	2	12	25						沼泽行者	【体力】超过25，获得效果：沼泽行者	140		
2201	2	100	2	17	20						沼泽行者	【麻痹抵抗】超过20，获得效果：沼泽行者	140		
2202	2	100	2	22	20						沼泽行者	【底力】超过20，获得效果：沼泽行者	140		
2203	2	100	2	27	25						沼泽行者	【贯通弹解放】超过25，获得效果：沼泽行者	140		
2204	2	100	2	30	25						沼泽行者	【散弹增加】超过25，获得效果：沼泽行者	140		
2205	2	100	2	31	20						沼泽行者	【气绝抗性】超过20，获得效果：沼泽行者	140		
2206	2	100	2	33	20						沼泽行者	【特殊攻击】超过20，获得效果：沼泽行者	140		
2207	2	100	2	34	12						沼泽行者	【榴弹增加】超过12，获得效果：沼泽行者	140		
2208	2	100	2	41	12						沼泽行者	【睡眠耐性】超过12，获得效果：沼泽行者	140		
2209	2	100	2	45	20						沼泽行者	【防御能力】超过20，获得效果：沼泽行者	140		
2210	2	100	2	57	20						沼泽行者	【抗风压】超过20，获得效果：沼泽行者	140		
2211	2	100	2	64	15						沼泽行者	【伏击】超过15，获得效果：沼泽行者	140		
2212	2	100	2	65	20						沼泽行者	【毒抗性】超过20，获得效果：沼泽行者	140		
2213	2	100	2	5	12						飞龙杀手	【速食】超过12，获得效果：飞龙杀手	161		
2214	2	100	2	9	20						飞龙杀手	【千里眼】超过20，获得效果：飞龙杀手	161		
2215	2	100	2	11	15						飞龙杀手	【观察眼】超过15，获得效果：飞龙杀手	161		
2216	2	100	2	15	15						飞龙杀手	【回复力】超过15，获得效果：飞龙杀手	161		
2217	2	100	2	19	20						飞龙杀手	【加护】超过20，获得效果：飞龙杀手	161		
2218	2	100	2	20	12						飞龙杀手	【全抗增加】超过12，获得效果：飞龙杀手	161		
2219	2	100	2	23	20						飞龙杀手	【气候】超过20，获得效果：飞龙杀手	161		
2220	2	100	2	25	15						飞龙杀手	【一起吃】超过15，获得效果：飞龙杀手	161		
2221	2	100	2	28	20						飞龙杀手	【饥饿感】超过20，获得效果：飞龙杀手	161		
2222	2	100	2	29	15						飞龙杀手	【体术】超过15，获得效果：飞龙杀手	161		
2223	2	100	2	35	15						飞龙杀手	【团队之星】超过15，获得效果：飞龙杀手	161		
2224	2	100	2	36	15						飞龙杀手	【高速设置】超过15，获得效果：飞龙杀手	161		
2225	2	100	2	37	15						飞龙杀手	【通常弹强化】超过15，获得效果：飞龙杀手	161		
2226	2	100	2	38	15						飞龙杀手	【震地减轻】超过15，获得效果：飞龙杀手	161		
2227	2	100	2	39	20						飞龙杀手	【强韧】超过20，获得效果：飞龙杀手	161		
2228	2	100	2	40	15						飞龙杀手	【荷尔蒙】超过15，获得效果：飞龙杀手	161		
2229	2	100	2	42	15						飞龙杀手	【眠弹追加】超过15，获得效果：飞龙杀手	161		
2230	2	100	2	43	15						飞龙杀手	【气息】超过15，获得效果：飞龙杀手	161		
2231	2	100	2	47	15						飞龙杀手	【耐力回复】超过15，获得效果：飞龙杀手	161		
2232	2	100	2	49	15						飞龙杀手	【麻弹追加】超过15，获得效果：飞龙杀手	161		
2233	2	100	2	50	15						飞龙杀手	【根性】超过15，获得效果：飞龙杀手	161		
2234	2	100	2	51	15						飞龙杀手	【挑战者】超过15，获得效果：飞龙杀手	161		
2235	2	100	2	52	15						飞龙杀手	【抗菌】超过15，获得效果：飞龙杀手	161		
2236	2	100	2	55	13						飞龙杀手	【耐泥雪】超过13，获得效果：飞龙杀手	161		
2237	2	100	2	61	15						飞龙杀手	【广域化】超过15，获得效果：飞龙杀手	161		
2238	2	100	2	63	15						飞龙杀手	【贯通强化】超过15，获得效果：飞龙杀手	161		
2239	2	100	2	66	15						飞龙杀手	【毒弹追加】超过15，获得效果：飞龙杀手	161		
2240	2	100	2	69	12						飞龙杀手	【采集】超过12，获得效果：飞龙杀手	161		
2241	2	100	2	70	15						飞龙杀手	【散射强化】超过15，获得效果：飞龙杀手	161		
2242	2	100	2	1	20						飞龙杀手	【攻击】超过20，获得效果：飞龙杀手	161		
2243	2	100	2	2	25						飞龙杀手	【防御】超过25，获得效果：飞龙杀手	161		
2244	2	100	2	3	20						飞龙杀手	【见切】超过20，获得效果：飞龙杀手	161		
2245	2	100	2	10	25						飞龙杀手	【剥取】超过25，获得效果：飞龙杀手	161		
2246	2	100	2	12	25						飞龙杀手	【体力】超过25，获得效果：飞龙杀手	161		
2247	2	100	2	17	20						飞龙杀手	【麻痹抵抗】超过20，获得效果：飞龙杀手	161		
2248	2	100	2	22	20						飞龙杀手	【底力】超过20，获得效果：飞龙杀手	161		
2249	2	100	2	27	25						飞龙杀手	【贯通弹解放】超过25，获得效果：飞龙杀手	161		
2250	2	100	2	30	25						飞龙杀手	【散弹增加】超过25，获得效果：飞龙杀手	161		
2251	2	100	2	31	20						飞龙杀手	【气绝抗性】超过20，获得效果：飞龙杀手	161		
2252	2	100	2	33	20						飞龙杀手	【特殊攻击】超过20，获得效果：飞龙杀手	161		
2253	2	100	2	34	12						飞龙杀手	【榴弹增加】超过12，获得效果：飞龙杀手	161		
2254	2	100	2	41	12						飞龙杀手	【睡眠耐性】超过12，获得效果：飞龙杀手	161		
2255	2	100	2	45	20						飞龙杀手	【防御能力】超过20，获得效果：飞龙杀手	161		
2256	2	100	2	57	20						飞龙杀手	【抗风压】超过20，获得效果：飞龙杀手	161		
2257	2	100	2	64	15						飞龙杀手	【伏击】超过15，获得效果：飞龙杀手	161		
2258	2	100	2	65	20						飞龙杀手	【毒抗性】超过20，获得效果：飞龙杀手	161		
2259	2	100	2	5	12						鸟龙杀手	【速食】超过12，获得效果：鸟龙杀手	162		
2260	2	100	2	9	20						鸟龙杀手	【千里眼】超过20，获得效果：鸟龙杀手	162		
2261	2	100	2	11	15						鸟龙杀手	【观察眼】超过15，获得效果：鸟龙杀手	162		
2262	2	100	2	15	15						鸟龙杀手	【回复力】超过15，获得效果：鸟龙杀手	162		
2263	2	100	2	19	20						鸟龙杀手	【加护】超过20，获得效果：鸟龙杀手	162		
2264	2	100	2	20	12						鸟龙杀手	【全抗增加】超过12，获得效果：鸟龙杀手	162		
2265	2	100	2	23	20						鸟龙杀手	【气候】超过20，获得效果：鸟龙杀手	162		
2266	2	100	2	25	15						鸟龙杀手	【一起吃】超过15，获得效果：鸟龙杀手	162		
2267	2	100	2	28	20						鸟龙杀手	【饥饿感】超过20，获得效果：鸟龙杀手	162		
2268	2	100	2	29	15						鸟龙杀手	【体术】超过15，获得效果：鸟龙杀手	162		
2269	2	100	2	35	15						鸟龙杀手	【团队之星】超过15，获得效果：鸟龙杀手	162		
2270	2	100	2	36	15						鸟龙杀手	【高速设置】超过15，获得效果：鸟龙杀手	162		
2271	2	100	2	37	15						鸟龙杀手	【通常弹强化】超过15，获得效果：鸟龙杀手	162		
2272	2	100	2	38	15						鸟龙杀手	【震地减轻】超过15，获得效果：鸟龙杀手	162		
2273	2	100	2	39	20						鸟龙杀手	【强韧】超过20，获得效果：鸟龙杀手	162		
2274	2	100	2	40	15						鸟龙杀手	【荷尔蒙】超过15，获得效果：鸟龙杀手	162		
2275	2	100	2	42	15						鸟龙杀手	【眠弹追加】超过15，获得效果：鸟龙杀手	162		
2276	2	100	2	43	15						鸟龙杀手	【气息】超过15，获得效果：鸟龙杀手	162		
2277	2	100	2	47	15						鸟龙杀手	【耐力回复】超过15，获得效果：鸟龙杀手	162		
2278	2	100	2	49	15						鸟龙杀手	【麻弹追加】超过15，获得效果：鸟龙杀手	162		
2279	2	100	2	50	15						鸟龙杀手	【根性】超过15，获得效果：鸟龙杀手	162		
2280	2	100	2	51	15						鸟龙杀手	【挑战者】超过15，获得效果：鸟龙杀手	162		
2281	2	100	2	52	15						鸟龙杀手	【抗菌】超过15，获得效果：鸟龙杀手	162		
2282	2	100	2	55	13						鸟龙杀手	【耐泥雪】超过13，获得效果：鸟龙杀手	162		
2283	2	100	2	61	15						鸟龙杀手	【广域化】超过15，获得效果：鸟龙杀手	162		
2284	2	100	2	63	15						鸟龙杀手	【贯通强化】超过15，获得效果：鸟龙杀手	162		
2285	2	100	2	66	15						鸟龙杀手	【毒弹追加】超过15，获得效果：鸟龙杀手	162		
2286	2	100	2	69	12						鸟龙杀手	【采集】超过12，获得效果：鸟龙杀手	162		
2287	2	100	2	70	15						鸟龙杀手	【散射强化】超过15，获得效果：鸟龙杀手	162		
2288	2	100	2	1	20						鸟龙杀手	【攻击】超过20，获得效果：鸟龙杀手	162		
2289	2	100	2	2	25						鸟龙杀手	【防御】超过25，获得效果：鸟龙杀手	162		
2290	2	100	2	3	20						鸟龙杀手	【见切】超过20，获得效果：鸟龙杀手	162		
2291	2	100	2	10	25						鸟龙杀手	【剥取】超过25，获得效果：鸟龙杀手	162		
2292	2	100	2	12	25						鸟龙杀手	【体力】超过25，获得效果：鸟龙杀手	162		
2293	2	100	2	17	20						鸟龙杀手	【麻痹抵抗】超过20，获得效果：鸟龙杀手	162		
2294	2	100	2	22	20						鸟龙杀手	【底力】超过20，获得效果：鸟龙杀手	162		
2295	2	100	2	27	25						鸟龙杀手	【贯通弹解放】超过25，获得效果：鸟龙杀手	162		
2296	2	100	2	30	25						鸟龙杀手	【散弹增加】超过25，获得效果：鸟龙杀手	162		
2297	2	100	2	31	20						鸟龙杀手	【气绝抗性】超过20，获得效果：鸟龙杀手	162		
2298	2	100	2	33	20						鸟龙杀手	【特殊攻击】超过20，获得效果：鸟龙杀手	162		
2299	2	100	2	34	12						鸟龙杀手	【榴弹增加】超过12，获得效果：鸟龙杀手	162		
2300	2	100	2	41	12						鸟龙杀手	【睡眠耐性】超过12，获得效果：鸟龙杀手	162		
2301	2	100	2	45	20						鸟龙杀手	【防御能力】超过20，获得效果：鸟龙杀手	162		
2302	2	100	2	57	20						鸟龙杀手	【抗风压】超过20，获得效果：鸟龙杀手	162		
2303	2	100	2	64	15						鸟龙杀手	【伏击】超过15，获得效果：鸟龙杀手	162		
2304	2	100	2	65	20						鸟龙杀手	【毒抗性】超过20，获得效果：鸟龙杀手	162		
2305	2	100	2	5	12						甲壳杀手	【速食】超过12，获得效果：甲壳杀手	163		
2306	2	100	2	9	20						甲壳杀手	【千里眼】超过20，获得效果：甲壳杀手	163		
2307	2	100	2	11	15						甲壳杀手	【观察眼】超过15，获得效果：甲壳杀手	163		
2308	2	100	2	15	15						甲壳杀手	【回复力】超过15，获得效果：甲壳杀手	163		
2309	2	100	2	19	20						甲壳杀手	【加护】超过20，获得效果：甲壳杀手	163		
2310	2	100	2	20	12						甲壳杀手	【全抗增加】超过12，获得效果：甲壳杀手	163		
2311	2	100	2	23	20						甲壳杀手	【气候】超过20，获得效果：甲壳杀手	163		
2312	2	100	2	25	15						甲壳杀手	【一起吃】超过15，获得效果：甲壳杀手	163		
2313	2	100	2	28	20						甲壳杀手	【饥饿感】超过20，获得效果：甲壳杀手	163		
2314	2	100	2	29	15						甲壳杀手	【体术】超过15，获得效果：甲壳杀手	163		
2315	2	100	2	35	15						甲壳杀手	【团队之星】超过15，获得效果：甲壳杀手	163		
2316	2	100	2	36	15						甲壳杀手	【高速设置】超过15，获得效果：甲壳杀手	163		
2317	2	100	2	37	15						甲壳杀手	【通常弹强化】超过15，获得效果：甲壳杀手	163		
2318	2	100	2	38	15						甲壳杀手	【震地减轻】超过15，获得效果：甲壳杀手	163		
2319	2	100	2	39	20						甲壳杀手	【强韧】超过20，获得效果：甲壳杀手	163		
2320	2	100	2	40	15						甲壳杀手	【荷尔蒙】超过15，获得效果：甲壳杀手	163		
2321	2	100	2	42	15						甲壳杀手	【眠弹追加】超过15，获得效果：甲壳杀手	163		
2322	2	100	2	43	15						甲壳杀手	【气息】超过15，获得效果：甲壳杀手	163		
2323	2	100	2	47	15						甲壳杀手	【耐力回复】超过15，获得效果：甲壳杀手	163		
2324	2	100	2	49	15						甲壳杀手	【麻弹追加】超过15，获得效果：甲壳杀手	163		
2325	2	100	2	50	15						甲壳杀手	【根性】超过15，获得效果：甲壳杀手	163		
2326	2	100	2	51	15						甲壳杀手	【挑战者】超过15，获得效果：甲壳杀手	163		
2327	2	100	2	52	15						甲壳杀手	【抗菌】超过15，获得效果：甲壳杀手	163		
2328	2	100	2	55	13						甲壳杀手	【耐泥雪】超过13，获得效果：甲壳杀手	163		
2329	2	100	2	61	15						甲壳杀手	【广域化】超过15，获得效果：甲壳杀手	163		
2330	2	100	2	63	15						甲壳杀手	【贯通强化】超过15，获得效果：甲壳杀手	163		
2331	2	100	2	66	15						甲壳杀手	【毒弹追加】超过15，获得效果：甲壳杀手	163		
2332	2	100	2	69	12						甲壳杀手	【采集】超过12，获得效果：甲壳杀手	163		
2333	2	100	2	70	15						甲壳杀手	【散射强化】超过15，获得效果：甲壳杀手	163		
2334	2	100	2	1	20						甲壳杀手	【攻击】超过20，获得效果：甲壳杀手	163		
