#TSV
#============Begin of sheet============
@Sheet=防具
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	材质	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	可否升级Rank	Rank升级规则	可否升级等级	等级升级规则	可否升级	可否强化	可强化等级	可突破等级	突破所需强化等级	近远程类型	武器长度	初始孔数	最大孔数	攻击力	防御力	会心等级	最大斩味值	红色斩味数值	橙色斩味数值	黄色斩味数值	绿色斩味数值	蓝色斩味数值	白色斩味数值	紫色斩味数值	铜色斩味数值	银色斩味数值	金色斩味数值	耐久度	附加生命	水属性攻击力	火属性攻击力	雷属性攻击力	龙属性攻击力	冰属性攻击力	毒附加	眠附加	麻附加	爆破附加	水抗性	火抗性	雷抗性	龙抗性	冰抗性	力量	爆发	运气	体力	附加属性基因1ID	附加属性基因2ID	附加属性基因3ID	附加属性基因4ID	附加属性基因5ID	附加属性基因6ID	装备被动技1ID	值1	装备被动技2ID	值2	装备被动技3ID	值3	装备被动技4ID	值4	装备被动技5ID	值5	装备被动技6ID	值6	可否被偷窃	随机被动技大组	排序参数	强化规则	染色规则	物品过期Tag	商城索引ID	是否投放	高跟鞋	套装ID	是否被幻化	是否幻化	幻化消耗	淬炼规则	淬炼等级上限	是否允许退火	升级消耗规则	等级提升上限	粘合剂id	粘合剂数量	是否为残兵	解绑道具	解绑道具数量	护石熔炼规则	直升规则集	攻击力成长	防御力成长	附加生命成长	水属性攻击力成长	火属性攻击力成长	雷属性攻击力成长	龙属性攻击力成长	冰属性攻击力成长	水抗性成长	火抗性成长	雷抗性成长	龙抗性成长	冰抗性成长	力量成长	爆发成长	运气成长	体力成长	毒附加成长	眠附加成长	麻附加成长	爆破附加成长
66001	晶岩龙头盔·R	以晶岩龙素材制作的头部防具，集素材的硬度与美感于一身	1	13	ep_yl_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	111068	121068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								0	-2	0	4	-2											51	3	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66002	晶岩龙腕甲·R	以晶岩龙素材制作的腕部防具，让每一下挥出的拳头，能带着岩石的吐息	1	13	ep_yl_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	211068	221068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								0	-2	0	4	-2											51	2	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66003	晶岩龙铠甲·R	以晶岩龙素材制作的胸部防具，密不透风的设计使得无论多渺小的尘埃，也无法入侵	1	13	ep_yl_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	311068	321068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								0	-2	0	5	-2											51	1	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66004	晶岩龙腰甲·R	以晶岩龙素材制作的腰部防具，长期穿戴能逐渐消除猎人经年累月的腰部损伤	1	13	ep_yl_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	411068	421068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		108																								0	-2	0	4	-2											51	1	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66005	晶岩龙腿甲·R	以晶岩龙素材制作的足部防具，穿戴后，能令猎人产生足底生风的错觉	1	13	ep_yl_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	511068	521068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		108																								0	-2	0	4	-2											51	3	5	2	60	2	25	3	0	0	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66006	晶岩龙战帽·R	以晶岩龙素材制作的头部防具，集素材的硬度与美感于一身	1	13	ep_yl_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	112068	122068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								0	-2	0	3	-2											41	3	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66007	晶岩龙护手·R	以晶岩龙素材制作的腕部防具，让每一下挥出的拳头，能带着岩石的吐息	1	13	ep_yl_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	212068	222068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								0	-1	0	3	-1											41	2	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66008	晶岩龙护甲·R	以晶岩龙素材制作的胸部防具，密不透风的设计使得无论多渺小的尘埃，也无法入侵	1	13	ep_yl_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	312068	322068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								0	-2	0	4	-2											41	1	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66009	晶岩龙护腰·R	以晶岩龙素材制作的腰部防具，长期穿戴能逐渐消除猎人经年累月的腰部损伤	1	13	ep_yl_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	412068	422068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		64.8																								0	-2	0	4	-2											41	1	5	2	60	2	25	3	1	-2	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66010	晶岩龙护腿·R	以晶岩龙素材制作的足部防具，穿戴后，能令猎人产生足底生风的错觉	1	13	ep_yl_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	512068	522068	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		64.8																								0	-1	0	3	-1											41	3	5	2	60	2	25	3	0	0	0	0								Y			1	1	1				60129	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66011	银眠鸟头盔·R	使用银眠鸟素材制造的头部防具，是征服银眠鸟的标志。	1	13	ep_ymn_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	111211	121211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								2	-2	-2	2	0											20	1	44	2	36	3	55	3	114	-5	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66012	银眠鸟腕甲·R	使用银眠鸟素材制造的腕部防具，在手臂部分模仿了翅膀的形态。	1	13	ep_ymn_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	211211	221211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								2	-2	-2	2	0											20	3	44	2	36	3	55	3	114	-2	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66013	银眠鸟铠甲·R	使用银眠鸟素材打造的胸部防具，让猎人能灵活闪避怪物的攻击。	1	13	ep_ymn_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	311211	321211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		108																								2	-2	-2	2	0											20	4	44	2	36	3	55	3	114	-2	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66014	银眠鸟腰甲·R	使用银眠鸟素材打造的腰部防具，在腰部插上了眠鸟羽毛显得与众不同。	1	13	ep_ymn_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	411211	421211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								2	-2	-2	2	0											20	1	44	2	36	3	55	3	114	-1	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66015	银眠鸟腿甲·R	使用银眠鸟素材打造的腿部防具，能像银眠鸟一般飞跃起来。	1	13	ep_ymn_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	511211	521211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		108																								2	-2	-2	2	0											20	1	44	2	36	3	55	3	0	0	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66016	银眠鸟战帽·R	远程猎人装备，使用银眠鸟的素材打造，据说是从一个部落学习来的制作技巧.	1	13	ep_ymn_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	112211	122211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								2	-2	-2	2	0											20	1	44	2	36	3	55	3	114	-5	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66017	银眠鸟护手·R	远程猎人装备，使用银眠鸟的素材打造，柔软耐磨的质地在猎人中很受欢迎。	1	13	ep_ymn_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	212211	222211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								1	-1	-1	1	0											20	3	44	2	36	3	55	3	114	-2	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66018	银眠鸟护甲·R	远程猎人装备，使用银眠鸟的素材打造，仅提供基础的防御，减少了身体负荷。	1	13	ep_ymn_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	312211	322211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		64.8																								2	-2	-2	2	0											20	4	44	2	36	3	55	3	114	-2	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66019	银眠鸟护腰·R	远程猎人装备，使用银眠鸟的素材打造，为了猎人行动方便作了大量的改进。	1	13	ep_ymn_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	412211	422211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								2	-2	-2	2	0											20	1	44	2	36	3	55	3	114	-1	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66020	银眠鸟护腿·R	远程猎人装备，使用银眠鸟的素材打造，能经受多种地形的考验。	1	13	ep_ymn_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	512211	522211	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		64.8																								1	-1	-1	1	0											20	1	44	2	36	3	55	3	0	0	0	0								Y			1	1	1				60127	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66021	片耳黑狼鸟头盔·R	用片耳黑狼鸟素材打造的头部防具，穿戴后能提升猎人五感的敏锐度	1	13	ep_hln_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	111070	121070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								-6	4	4	2	0											49	3	57	3	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66022	片耳黑狼鸟腕甲·R	用片耳黑狼鸟素材打造的腕部防具，即使赤手空拳的猎人，穿戴它，也能产生战胜怪物的勇气	1	13	ep_hln_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	211070	221070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								-6	4	4	2	0											49	3	57	3	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66023	片耳黑狼鸟铠甲·R	用片耳黑狼鸟素材打造的胸部防具，在沐浴怪物的鲜血后，其色泽会更加鲜艳动人	1	13	ep_hln_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	311070	321070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		108																								-7	5	5	2	0											49	2	57	2	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66024	片耳黑狼鸟腰甲·R	用片耳黑狼鸟素材打造的腰部防具，是一个精益求精的匠人苦思冥想三天三夜后灵感涌现的结晶	1	13	ep_hln_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	411070	421070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								-6	4	4	2	0											49	3	57	3	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66025	片耳黑狼鸟腿甲·R	用片耳黑狼鸟素材打造的足部防具，凝聚着片耳黑狼鸟的野性与愤怒	1	13	ep_hln_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	511070	521070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0			3		108																								-6	4	4	2	0											49	4	57	4	119	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66026	片耳黑狼鸟战帽·R	用片耳黑狼鸟素材打造的头部防具，穿戴后能提升猎人五感的敏锐度	1	13	ep_hln_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	112070	122070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								-5	3	3	2	0											49	3	57	3	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66027	片耳黑狼鸟护手·R	用片耳黑狼鸟素材打造的腕部防具，即使赤手空拳的猎人，穿戴它，也能产生战胜怪物的勇气	1	13	ep_hln_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	212070	222070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								-5	3	3	1	0											49	3	57	3	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66028	片耳黑狼鸟护甲·R	用片耳黑狼鸟素材打造的胸部防具，在沐浴怪物的鲜血后，其色泽会更加鲜艳动人	1	13	ep_hln_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	312070	322070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		64.8																								-5	4	4	2	0											49	2	57	2	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66029	片耳黑狼鸟护腰·R	用片耳黑狼鸟素材打造的腰部防具，是一个精益求精的匠人苦思冥想三天三夜后灵感涌现的结晶	1	13	ep_hln_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	412070	422070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								-5	4	4	2	0											49	3	57	3	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66030	片耳黑狼鸟护腿·R	用片耳黑狼鸟素材打造的足部防具，凝聚着片耳黑狼鸟的野性与愤怒	1	13	ep_hln_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	512070	522070	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1			3		64.8																								-5	3	3	1	0											49	4	57	4	131	2	19	2	11	-2	0	0								Y			1	1	1				60136	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66031	银闪头盔·R	仿造电甲虫头部威武的蓄电角制作的头铠，召引雷电的能力令所有生物生畏。	1	13	ep_nby_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	111073	121073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		108																								0	-2	6	0	-4											23	3	15	4	44	2	55	3	171	2	119	-3								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66032	银闪腕甲·R	采用了电甲虫素材制作的腕甲，昆虫特有的角质对雷电的伤害有着特殊的免疫效果。	1	13	ep_nby_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	211073	221073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		1	3		108																								0	-2	6	0	-4											23	3	15	4	44	1	55	3	171	2	119	-2								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66033	银闪铠甲·R	使用电甲虫素材打造的铠甲，除了华丽的外表，异常坚固的防护能令猎人感到心安。	1	13	ep_nby_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	311073	321073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								0	-2	7	0	-5											23	3	15	2	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66034	银闪腰甲·R	镶嵌了电甲虫薄翼的腰甲，跑动时与空气摩擦，会产生微弱的电流声。	1	13	ep_nby_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	411073	421073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		3	3		108																								0	-2	6	0	-4											23	3	15	2	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66035	银闪腿甲·R	使用电甲虫素材锻造的腿甲，仿造虫类生物的足部设计，似乎对着力面有一定的吸附作用。	1	13	ep_nby_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	511073	521073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					0		2	3		108																								0	-2	6	0	-4											23	3	15	3	44	2	55	3	0	0	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.8																			
66036	银闪战帽·R	远程防具。电甲虫尖角打造的战帽，近看能发现电能流动其中。	1	13	ep_nby_01	1	0	1	2	2	1	2	0	0	1	0	0	250000	500	0	0	0	112073	122073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		64.8																								0	-2	5	0	-3											23	3	15	4	44	2	55	3	171	2	119	-3								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66037	银闪护手·R	远程防具。电甲虫素材锻造的护手，由于封印了电能，穿戴时有着不可思议的奇妙触感。	1	13	ep_nby_03	1	0	1	2	2	2	2	0	0	1	0	0	250000	500	0	0	0	212073	222073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		1	3		64.8																								0	-1	5	0	-3											23	3	15	4	44	1	55	3	171	2	119	-2								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66038	银闪护甲·R	远程防具。电甲虫素材制作的护甲，轻轻触摸有一种麻酥感，似乎表面漂浮着电流。	1	13	ep_nby_02	1	0	1	2	2	3	2	0	0	1	0	0	250000	500	0	0	0	312073	322073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								0	-2	5	0	-4											23	3	15	2	44	2	55	3	119	-2	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66039	银闪护腰·R	远程防具。美貌度很高的裙甲，镶嵌了电甲虫透光的薄翼，穿上以后犹如精灵翩翩起舞。	1	13	ep_nby_05	1	0	1	2	2	4	2	0	0	1	0	0	250000	500	0	0	0	412073	422073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		3	3		64.8																								0	-2	5	0	-4											23	3	15	2	44	2	55	3	119	-3	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
66040	银闪护腿·R	远程防具。电甲虫甲壳与飞翼制作出的护腿，行走间轻盈的触感仿佛能够浮空。	1	13	ep_nby_04	1	0	1	2	2	5	2	0	0	1	0	0	250000	500	0	0	0	512073	522073	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0		1					1		2	3		64.8																								0	-1	5	0	-3											23	3	15	3	44	2	55	3	0	0	0	0								Y			1	1	1				60145	150							1085;1090;1095;1100;1105;1110;1115;1120;3010;3020;3030;3040;3050;3060;3070;3080;3090;3095;3100;3105;3110;3115;3120;3125;3130;3135;3140;3145;3150;3155;3160;3165;3170;3175;3180		0.48																			
