#TSV
#============Begin of sheet============
@Sheet=亚种怪物武器模型ID
avatarid	partid	modelfile1	modelfile2	usecustomcolor	customcolor	texture	secondary_usecustomcolor	secondary_customcolor	secondary_texture	surfacetype	customeffect	effect_pos	effect_angle	effect_scale	effect_bone	effect_worlddir	customeffect_slave	effect_slave_pos	effect_slave_angle	effect_slave_scale	effect_slave_bone	effect_slave_worlddir
122739	1	objects/characters/player/female/Em030_pl_f_g/Em030_pl_f_g_hat.chr		0	0,0,0	Objects/characters/player/female/Em030_u01_pl_f_g/Em030_u01_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222739	2	objects/characters/player/female/Em030_pl_f_g/Em030_pl_f_g_arm.chr		0	0,0,0	Objects/characters/player/female/Em030_u01_pl_f_g/Em030_u01_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322739	3	objects/characters/player/female/Em030_pl_f_g/Em030_pl_f_g_body.chr		0	0,0,0	Objects/characters/player/female/Em030_u01_pl_f_g/Em030_u01_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422739	4	objects/characters/player/female/Em030_pl_f_g/Em030_pl_f_g_wst.chr		0	0,0,0	Objects/characters/player/female/Em030_u01_pl_f_g/Em030_u01_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522739	5	objects/characters/player/female/Em030_pl_f_k/Em030_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/Em030_u01_pl_f_k/Em030_u01_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111762	1	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211762	2	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311762	3	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411762	4	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511762	5	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121762	1	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221762	2	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321762	3	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421762	4	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521762	5	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112762	1	objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_hat.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212762	2	objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_arm.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312762	3	objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_body.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412762	4	objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_wst.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_g/em045_pl_m_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512762	5	objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em045_pl_m_k/em045_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122762	1	objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_hat.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222762	2	objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_arm.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322762	3	objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_body.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422762	4	objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_wst.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_g/em045_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522762	5	objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em045_pl_f_k/em045_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111782	1	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211782	2	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311782	3	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411782	4	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511782	5	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121782	1	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221782	2	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321782	3	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421782	4	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521782	5	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112782	1	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_g/em062_pl_m_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212782	2	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_g/em062_pl_m_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312782	3	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_g/em062_pl_m_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412782	4	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em062_pl_m_g/em062_pl_m_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512782	5	Objects/characters/player/male/em062_pl_m_k/em062_pl_m_k_leg.chr		0	0,0,0	objects/characters/player/male/em062_pl_m_g/em062_pl_m_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122782	1	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_g/em062_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222782	2	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_g/em062_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322782	3	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_g/em062_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422782	4	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em062_pl_f_g/em062_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522782	5	Objects/characters/player/female/em062_pl_f_k/em062_pl_f_k_leg.chr		0	0,0,0	objects/characters/player/female/em062_pl_f_g/em062_pl_f_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111798	1	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211798	2	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311798	3	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411798	4	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511798	5	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121798	1	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221798	2	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321798	3	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421798	4	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521798	5	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112798	1	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_g/em050_pl_m_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212798	2	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_g/em050_pl_m_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312798	3	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_g/em050_pl_m_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412798	4	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em050_pl_m_g/em050_pl_m_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512798	5	Objects/characters/player/male/em050_pl_m_k/em050_pl_m_k_leg.chr		0	0,0,0	objects/characters/player/male/em050_pl_m_g/em050_pl_m_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122798	1	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_g/em050_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222798	2	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_g/em050_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322798	3	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_g/em050_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422798	4	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em050_pl_f_g/em050_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522798	5	Objects/characters/player/female/em050_pl_f_k/em050_pl_f_k_leg.chr		0	0,0,0	objects/characters/player/female/em050_pl_f_g/em050_pl_f_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111802	1	objects/characters/player/male/em044_pl_m_k/em044_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_k/em044_u01_pl_m_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211802	2	objects/characters/player/male/em044_pl_m_k/em044_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_k/em044_u01_pl_m_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311802	3	objects/characters/player/male/em044_pl_m_k/em044_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_k/em044_u01_pl_m_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411802	4	objects/characters/player/male/em044_pl_m_k/em044_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_k/em044_u01_pl_m_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511802	5	objects/characters/player/male/em044_pl_m_k/em044_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_k/em044_u01_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121802	1	objects/characters/player/female/em044_pl_f_k/em044_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_k/em044_u01_pl_f_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221802	2	objects/characters/player/female/em044_pl_f_k/em044_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_k/em044_u01_pl_f_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321802	3	objects/characters/player/female/em044_pl_f_k/em044_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_k/em044_u01_pl_f_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421802	4	objects/characters/player/female/em044_pl_f_k/em044_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_k/em044_u01_pl_f_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521802	5	objects/characters/player/female/em044_pl_f_k/em044_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_k/em044_u01_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112802	1	objects/characters/player/male/em044_pl_m_g/em044_pl_m_g_hat.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_g/em044_u01_pl_m_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212802	2	objects/characters/player/male/em044_pl_m_g/em044_pl_m_g_arm.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_g/em044_u01_pl_m_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312802	3	objects/characters/player/male/em044_pl_m_g/em044_pl_m_g_body.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_g/em044_u01_pl_m_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412802	4	objects/characters/player/male/em044_pl_m_g/em044_pl_m_g_wst.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_g/em044_u01_pl_m_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512802	5	objects/characters/player/male/em044_pl_m_g/em044_pl_m_g_leg.chr		0	0,0,0	Objects/characters/player/male/em044_u01_pl_m_g/em044_u01_pl_m_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122802	1	objects/characters/player/female/em044_pl_f_g/em044_pl_f_g_hat.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_g/em044_u01_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222802	2	objects/characters/player/female/em044_pl_f_g/em044_pl_f_g_arm.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_g/em044_u01_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322802	3	objects/characters/player/female/em044_pl_f_g/em044_pl_f_g_body.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_g/em044_u01_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422802	4	objects/characters/player/female/em044_pl_f_g/em044_pl_f_g_wst.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_g/em044_u01_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
522802	5	objects/characters/player/female/em044_pl_f_g/em044_pl_f_g_leg.chr		0	0,0,0	Objects/characters/player/female/em044_u01_pl_f_g/em044_u01_pl_f_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
111803	1	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_hat.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
211803	2	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_arm.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
311803	3	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_body.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
411803	4	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_wst.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
511803	5	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_leg.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_k/em089_pl_m_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
121803	1	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_hat.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
221803	2	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_arm.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
321803	3	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_body.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
421803	4	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_wst.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
521803	5	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_leg.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_k/em089_pl_f_k_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
112803	1	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_hat.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
212803	2	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_arm.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
312803	3	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_body.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
412803	4	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_wst.chr		0	0,0,0	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
512803	5	Objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_leg.chr		0	0,0,0	objects/characters/player/male/em089_pl_m_g/em089_pl_m_g_leg.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
122803	1	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_hat.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_hat.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
222803	2	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_arm.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_arm.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
322803	3	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_body.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_body.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
422803	4	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_wst.chr		0	0,0,0	Objects/characters/player/female/em089_pl_f_g/em089_pl_f_g_wst.mtl	0	0,0,0		metal		0,0,0	0,0,0	1		0		0,0,0	0,0,0	1		0
