#TSV
#============Begin of sheet============
@Sheet=开箱子
开包物品ID	开包物品名称	消耗材料	开包时间	道具添加模式	随机物品组Min	随机物品组Max	绑定类型	重复选择物品组	物品组ID	相对概率	随机物品次数Min	随机物品次数Max
7904	22494	0	0	0					
7905	22495	0	0	0					
7905	22496	0	0	0					
7905	22497	0	0	0					
7905	22498	0	0	0					
7905	22499	0	0	0					
7905	22501	0	0	0					
7905	22504	0	0	0					
7905	22502	0	0	0					
7905	22500	0	0	0					
7905	22503	0	0	0					
7906	22631	0	0	0					
7906	22632	0	0	0					
7906	22633	0	0	0					
7906	22634	0	0	0					
7906	22635	0	0	0					
7906	22636	0	0	0					
7906	22637	0	0	0					
7907	22645	0	0	0					
7907	22646	0	0	0					
7907	22647	0	0	0					
7907	22648	0	0	0					
7907	22649	0	0	0					
7907	22650	0	0	0					
7907	22651	0	0	0					
7908	22482	0	0	0					
7908	22483	0	0	0					
7908	22484	0	0	0					
7908	22485	0	0	0					
7908	22486	0	0	0					
7908	22487	0	0	0					
7909	22661	0	0	0					
7909	22662	0	0	0					
7909	22663	0	0	0					
7909	22664	0	0	0					
7909	22665	0	0	0					
7909	22666	0	0	0					
7909	22667	0	0	0					
7909	22668	0	0	0					
7909	22669	0	0	0					
7910	22599	0	0	0					
7910	22600	0	0	0					
7910	22601	0	0	0					
7910	22602	0	0	0					
7910	22603	0	0	0					
7910	22606	0	0	0					
7910	22605	0	0	0					
7910	22604	0	0	0					
7911	22505	0	0	0					
7911	22506	0	0	0					
7911	22507	0	0	0					
7911	22508	0	0	0					
7911	22509	0	0	0					
7911	22510	0	0	0					
7911	22511	0	0	0					
7911	22512	0	0	0					
7911	22513	0	0	0					
7911	22514	0	0	0					
7912	22608	0	0	0					
7912	22609	0	0	0					
7912	22610	0	0	0					
7912	22611	0	0	0					
7912	22612	0	0	0					
7912	22615	0	0	0					
7912	22614	0	0	0					
7912	22613	0	0	0					
7913	22652	0	0	0					
7913	22653	0	0	0					
7913	22654	0	0	0					
7913	22655	0	0	0					
7913	22656	0	0	0					
7913	22659	0	0	0					
7913	22658	0	0	0					
7913	22657	0	0	0					
7913	22660	0	0	0					
7914	22670	0	0	0					
7914	22671	0	0	0					
7914	22672	0	0	0					
7914	22673	0	0	0					
7914	22674	0	0	0					
7914	22675	0	0	0					
7914	22676	0	0	0					
7915	22561	0	0	0					
7915	22562	0	0	0					
7915	22563	0	0	0					
7915	22564	0	0	0					
7915	22565	0	0	0					
7915	22566	0	0	0					
7915	22567	0	0	0					
7915	22568	0	0	0					
7916	22522	0	0	0					
7916	22523	0	0	0					
7916	22524	0	0	0					
7916	22525	0	0	0					
7916	22526	0	0	0					
7916	22529	0	0	0					
7916	22528	0	0	0					
7916	22527	0	0	0					
7917	22616	0	0	0					
7917	22617	0	0	0					
7917	22618	0	0	0					
7917	22619	0	0	0					
7917	22620	0	0	0					
7917	22621	0	0	0					
7917	22622	0	0	0					
7917	22623	0	0	0					
7918	22570	0	0	0					
7918	22571	0	0	0					
7918	22572	0	0	0					
7918	22573	0	0	0					
7918	22574	0	0	0					
7918	22575	0	0	0					
7918	22576	0	0	0					
7918	22577	0	0	0					
7919	22553	0	0	0					
7919	22554	0	0	0					
7919	22555	0	0	0					
7919	22556	0	0	0					
7919	22557	0	0	0					
7919	22558	0	0	0					
7919	22559	0	0	0					
7920	22638	0	0	0					
7920	22639	0	0	0					
7920	22640	0	0	0					
7920	22641	0	0	0					
7920	22642	0	0	0					
7920	22643	0	0	0					
7920	22644	0	0	0					
7921	22584	0	0	0					
7921	22585	0	0	0					
7921	22586	0	0	0					
7921	22587	0	0	0					
7921	22588	0	0	0					
7921	22589	0	0	0					
7921	22590	0	0	0					
7922	22592	0	0	0					
7922	22593	0	0	0					
7922	22594	0	0	0					
7922	22595	0	0	0					
7922	22596	0	0	0					
7922	22597	0	0	0					
7922	22598	0	0	0					
7923	22539	0	0	0					
7923	22540	0	0	0					
7923	22541	0	0	0					
7923	22542	0	0	0					
7923	22543	0	0	0					
7923	22544	0	0	0					
7923	22545	0	0	0					
7923	22546	0	0	0					
7924	22684	0	0	0					
7924	22685	0	0	0					
7924	22686	0	0	0					
7924	22687	0	0	0					
7924	22688	0	0	0					
7924	22689	0	0	0					
7924	22690	0	0	0					
7924	22691	0	0	0					
7925	22700	0	0	0					
7925	22701	0	0	0					
7925	22702	0	0	0					
7925	22703	0	0	0					
7925	22704	0	0	0					
7925	22705	0	0	0					
7925	22706	0	0	0					
7925	22707	0	0	0					
7925	22708	0	0	0					
7926	22515	0	0	0					
7926	22516	0	0	0					
7926	22517	0	0	0					
7926	22518	0	0	0					
7926	22519	0	0	0					
7926	22520	0	0	0					
7926	22521	0	0	0					
7927	22677	0	0	0					
7927	22678	0	0	0					
7927	22679	0	0	0					
7927	22680	0	0	0					
7927	22681	0	0	0					
7927	22682	0	0	0					
7927	22683	0	0	0					
7928	22624	0	0	0					
7928	22625	0	0	0					
7928	22626	0	0	0					
7928	22627	0	0	0					
7928	22628	0	0	0					
7928	22629	0	0	0					
7928	22630	0	0	0					
7929	22693	0	0	0					
7929	22694	0	0	0					
7929	22695	0	0	0					
7929	22696	0	0	0					
7929	22697	0	0	0					
7929	22698	0	0	0					
7929	22699	0	0	0					
7930	22710	0	0	0					
7930	22711	0	0	0					
7930	22712	0	0	0					
7930	22713	0	0	0					
7930	22714	0	0	0					
7930	22717	0	0	0					
7930	22716	0	0	0					
7930	22715	0	0	0					
7930	22718	0	0	0					
7931	778013	0	0	0					
7931	766513	0	0	0					
7931	766523	0	0	0					
7931	766533	0	0	0					
7931	766543	0	0	0					
7931	766553	0	0	0					
7931	773413	0	0	0					
7931	773423	0	0	0					
7931	773433	0	0	0					
7931	773443	0	0	0					
7931	773453	0	0	0					
7931	774313	0	0	0					
7931	774323	0	0	0					
7931	774333	0	0	0					
7931	774343	0	0	0					
7931	774353	0	0	0					
7932	2690	0	0	0					
7932	2689	0	0	0					
7932	2688	0	0	0					
7932	40204	0	0	0					
7932	0	0	0	0					
7933	40325	0	0	0					
7934	3771	0	0	0					
7935	3772	0	0	0					
7936	3773	0	0	0					
7937	3774	0	0	0					
7938	3776	0	0	0					
7939	3777	0	0	0					
7940	3778	0	0	0					
7941	3779	0	0	0					
7942	21206	0	0	0					
7943	19998	0	0	0					
7944	40325	0	0	0					
7945	40100	0	0	0					
7946	21206	0	0	0					
7947	19998	0	0	0					
7948	40325	0	0	0					
7949	40100	0	0	0					
7950	21206	0	0	0					
7951	19998	0	0	0					
7952	40325	0	0	0					
7953	40100	0	0	0					
7954	21206	0	0	0					
7955	19998	0	0	0					
7956	40325	0	0	0					
7957	40100	0	0	0					
7958	21206	0	0	0					
7959	19998	0	0	0					
7960	40325	0	0	0					
7961	40100	0	0	0					
7962	21206	0	0	0					
7963	19998	0	0	0					
7964	40325	0	0	0					
7965	40100	0	0	0					
7966	21206	0	0	0					
7967	19998	0	0	0					
7968	40325	0	0	0					
7969	40100	0	0	0					
7970	21206	0	0	0					
7971	19998	0	0	0					
7972	40325	0	0	0					
7973	40100	0	0	0					
7974	21206	0	0	0					
7975	19998	0	0	0					
7976	40325	0	0	0					
7977	40100	0	0	0					
7978	21206	0	0	0					
7979	1477	0	0	0					
7980	21454	0	0	0					
7981	40325	0	0	0					
7982	21206	0	0	0					
7983	1477	0	0	0					
7984	21454	0	0	0					
7985	40325	0	0	0					
7986	21206	0	0	0					
7987	1477	0	0	0					
7988	21454	0	0	0					
7989	40325	0	0	0					
7990	21206	0	0	0					
7991	1477	0	0	0					
7992	21454	0	0	0					
7993	40325	0	0	0					
7994	21206	0	0	0					
7995	1477	0	0	0					
7996	21454	0	0	0					
7997	40325	0	0	0					
7998	21206	0	0	0					
7999	1477	0	0	0					
8000	21454	0	0	0					
8001	21458	0	0	0					
8002	21206	0	0	0					
8003	1477	0	0	0					
8004	21454	0	0	0					
8005	21458	0	0	0					
8006	21206	0	0	0					
8007	1477	0	0	0					
8008	21454	0	0	0					
8009	775911	0	0	0					
8010	21458	0	0	0					
8011	1477	0	0	0					
8012	21458	0	0	0					
8013	21454	0	0	0					
8014	15	0	0	0					
8015	405	0	0	0					
8016	21454	0	0	0					
8017	15	0	0	0					
8018	405	0	0	0					
8019	21467	0	0	0					
8020	930	0	0	0					
8021	775811	0	0	0					
8022	21467	0	0	0					
8023	775811	0	0	0					
8024	80301	0	0	0					
8025	40325	0	0	0					
8026	21467	0	0	0					
8026	0	0	0	0					
8027	21468	0	0	0					
8027	0	0	0	0					
8028	80301	0	0	0					
8028	0	0	0	0					
8029	21206	0	0	0					
8030	4863	0	0	0					
8031	21454	0	0	0					
8032	21465	0	0	0					
8033	40063	0	0	0					
8034	1587	0	0	0					
8035	1587	0	0	0					
8036	3240	0	0	0					
8037	21206	0	0	0					
8038	1588	0	0	0					
8039	40018	0	0	0					
8040	24980	0	0	0					
8041	1587	0	0	0					
8042	1587	0	0	0					
8043	1845	0	0	0					
8044	3241	0	0	0					
8045	21206	0	0	0					
8046	1587	0	0	0					
8047	21454	0	0	0					
8048	21465	0	0	0					
8049	40018	0	0	0					
8050	24980	0	0	0					
8051	21466	0	0	0					
8052	21206	0	0	0					
8053	21454	0	0	0					
8054	21465	0	0	0					
8055	40063	0	0	0					
8056	1587	0	0	0					
8057	1587	0	0	0					
8058	1587	0	0	0					
8059	40043	0	0	0					
8060	3241	0	0	0					
8061	21206	0	0	0					
8062	1588	0	0	0					
8063	1587	0	0	0					
8064	21454	0	0	0					
8065	21465	0	0	0					
8066	40018	0	0	0					
8067	24980	0	0	0					
8068	21454	0	0	0					
8069	21206	0	0	0					
8070	21466	0	0	0					
8071	1587	0	0	0					
8072	1862	0	0	0					
8073	1858	0	0	0					
8074	40178	0	0	0					
8075	21454	0	0	0					
8076	21465	0	0	0					
8077	21451	0	0	0					
8078	1587	0	0	0					
8079	24980	0	0	0					
8080	1587	0	0	0					
8081	21206	0	0	0					
8082	21206	0	0	0					
8083	24980	0	0	0					
8084	24980	0	0	0					
8085	21454	0	0	0					
8086	21454	0	0	0					
8087	21454	0	0	0					
8088	778613	0	0	0					
8089	778623	0	0	0					
8090	778633	0	0	0					
8091	778643	0	0	0					
8092	778653	0	0	0					
8093	778613	0	0	0					
8094	778623	0	0	0					
8095	778633	0	0	0					
8096	778643	0	0	0					
8097	778653	0	0	0					
8098	415063	0	0	0					
8099	24980	0	0	0					
8100	21206	0	0	0					
8101	415463	0	0	0					
8102	3315	0	0	0					
8103	40315	0	0	0					
8104	21454	0	0	0					
8105	779413	0	0	0					
8106	779423	0	0	0					
8107	779433	0	0	0					
8108	779443	0	0	0					
8109	779453	0	0	0					
8110	775013	0	0	0					
8111	21454	0	0	0					
8112	1922	0	0	0					
8113	1587	0	0	0					
8114	1587	0	0	0					
8115	93383	0	0	0					
8116	93388	0	0	0					
8117	92148	0	0	0					
8118	93373	0	0	0					
8119	93378	0	0	0					
8120	92144	0	0	0					
8121	92108	0	0	0					
8122	93273	0	0	0					
8123	93278	0	0	0					
8124	93303	0	0	0					
8125	93308	0	0	0					
8126	92120	0	0	0					
8127	92028	0	0	0					
8128	93063	0	0	0					
8129	93068	0	0	0					
8130	92012	0	0	0					
8131	93033	0	0	0					
8132	93038	0	0	0					
8133	40315	0	0	0					
8134	40326	0	0	0					
8134	40327	0	0	0					
8134	40328	0	0	0					
8134	40329	0	0	0					
8134	40330	0	0	0					
8134	40331	0	0	0					
8134	40348	0	0	0					
8134	0	0	0	0					
8135	21206	0	0	0					
8136	405	0	0	0					
8137	21206	0	0	0					
8138	40325	0	0	0					
8139	21454	0	0	0					
8140	21206	0	0	0					
8141	40018	0	0	0					
8142	21206	0	0	0					
8143	40325	0	0	0					
8144	21465	0	0	0					
8145	21206	0	0	0					
8146	1942	0	0	0					
8147	40100	0	0	0					
8148	21206	0	0	0					
8149	405	0	0	0					
8150	21451	0	0	0					
8151	21206	0	0	0					
8152	1587	0	0	0					
8153	1587	0	0	0					
8154	21206	0	0	0					
8155	24980	0	0	0					
8156	40325	0	0	0					
8157	21206	0	0	0					
8158	21465	0	0	0					
8159	40325	0	0	0					
8160	21451	0	0	0					
8161	21206	0	0	0					
8162	40315	0	0	0					
8163	21465	0	0	0					
8164	1587	0	0	0					
8165	21206	0	0	0					
8166	40325	0	0	0					
8167	21465	0	0	0					
8168	21451	0	0	0					
8169	1492	0	0	0					
8170	3455	0	0	0					
8170	3456	0	0	0					
8172	21206	0	0	0					
8172	21206	0	0	0					
8172	21206	0	0	0					
8172	21206	0	0	0					
8173	405	0	0	0					
8174	40325	0	0	0					
8175	21471	0	0	0					
8176	81009	0	0	0					
8211	75011	0	0	0		60			
8212	75012	0	0	0		60			
8213	75013	0	0	0		60			
8214	75014	0	0	0		60			
8215	75015	0	0	0		60			
8216	82501	0	0	0					
8221	75021	0	0	0		60			
8222	75022	0	0	0		60			
8223	75023	0	0	0		60			
8224	75024	0	0	0		60			
8225	75025	0	0	0		60			
8226	82502	0	0	0					
8231	75031	0	0	0		60			
8232	75032	0	0	0		60			
8233	75033	0	0	0		60			
8234	75034	0	0	0		60			
8235	75035	0	0	0		60			
8236	82503	0	0	0					
8241	75041	0	0	0		60			
8242	75042	0	0	0		60			
8243	75043	0	0	0		60			
8244	75044	0	0	0		60			
8245	75045	0	0	0		60			
8246	82504	0	0	0					
8251	75051	0	0	0		60			
8252	75052	0	0	0		60			
8253	75053	0	0	0		60			
8254	75054	0	0	0		60			
8255	75055	0	0	0		60			
8256	82505	0	0	0					
8261	75061	0	0	0		60			
8262	75062	0	0	0		60			
8263	75063	0	0	0		60			
8264	75064	0	0	0		60			
8265	75065	0	0	0		60			
8266	82506	0	0	0					
8271	75071	0	0	0		60			
8272	75072	0	0	0		60			
8273	75073	0	0	0		60			
8274	75074	0	0	0		60			
8275	75075	0	0	0		60			
8276	82507	0	0	0					
8281	75081	0	0	0		60			
8282	75082	0	0	0		60			
8283	75083	0	0	0		60			
8284	75084	0	0	0		60			
8285	75085	0	0	0		60			
8286	82508	0	0	0					
8291	75091	0	0	0		60			
8292	75092	0	0	0		60			
8293	75093	0	0	0		60			
8294	75094	0	0	0		60			
8295	75095	0	0	0		60			
8296	82509	0	0	0					
8301	75101	0	0	0		60			
8302	75102	0	0	0		60			
8303	75103	0	0	0		60			
8304	75104	0	0	0		60			
8305	75105	0	0	0		60			
8306	82510	0	0	0					
8311	75111	0	0	0		60			
8312	75112	0	0	0		60			
8313	75113	0	0	0		60			
8314	75114	0	0	0		60			
8315	75115	0	0	0		60			
8316	82511	0	0	0					
8321	75121	0	0	0		60			
8322	75122	0	0	0		60			
8323	75123	0	0	0		60			
8324	75124	0	0	0		60			
8325	75125	0	0	0		60			
8326	82512	0	0	0					
8331	75131	0	0	0		60			
8332	75132	0	0	0		60			
8333	75133	0	0	0		60			
8334	75134	0	0	0		60			
8335	75135	0	0	0		60			
8336	82513	0	0	0					
8341	75141	0	0	0		60			
8342	75142	0	0	0		60			
8343	75143	0	0	0		60			
8344	75144	0	0	0		60			
8345	75145	0	0	0		60			
8346	82514	0	0	0					
8351	75151	0	0	0		60			
8352	75152	0	0	0		60			
8353	75153	0	0	0		60			
8354	75154	0	0	0		60			
8355	75155	0	0	0		60			
8356	82515	0	0	0					
8361	75161	0	0	0		60			
8362	75162	0	0	0		60			
8363	75163	0	0	0		60			
8364	75164	0	0	0		60			
8365	75165	0	0	0		60			
8366	82516	0	0	0					
8371	75171	0	0	0		60			
8372	75172	0	0	0		60			
8373	75173	0	0	0		60			
8374	75174	0	0	0		60			
8375	75175	0	0	0		60			
8376	82517	0	0	0					
8381	75181	0	0	0		60			
8382	75182	0	0	0		60			
8383	75183	0	0	0		60			
8384	75184	0	0	0		60			
8385	75185	0	0	0		60			
8386	82518	0	0	0					
8387	779013	0	0	0					
8388	779023	0	0	0					
8389	779033	0	0	0					
8390	779043	0	0	0					
8391	779053	0	0	0					
8392	779013	0	0	0					
8393	779023	0	0	0					
8394	779033	0	0	0					
8395	779043	0	0	0					
8396	779053	0	0	0					
8397	415693	0	0	0					
8398	781313	0	0	0					
8399	40339	0	0	0					
8400	415863	0	0	0					
8401	781413	0	0	0					
8402	40145	0	0	0					
8403	13	0	0	0					
8404	775313	0	0	0					
8405	775323	0	0	0					
8406	775333	0	0	0					
8407	775343	0	0	0					
8408	775353	0	0	0					
8409	406813	0	0	0					
8410	92160	0	0	0					
8411	93413	0	0	0					
8412	93418	0	0	0					
8413	92160	0	0	0					
8414	93413	0	0	0					
8415	93418	0	0	0					
8416	92164	0	0	0					
8417	93423	0	0	0					
8418	93428	0	0	0					
8419	92168	0	0	0					
8420	93433	0	0	0					
8421	93438	0	0	0					
8422	92156	0	0	0					
8423	93403	0	0	0					
8424	93408	0	0	0					
8425	21206	0	0	0					
8426	40043	0	0	0					
8427	24980	0	0	0					
8428	21465	0	0	0					
8429	40063	0	0	0					
8430	1587	0	0	0					
8431	1587	0	0	0					
8432	21206	0	0	0					
8433	4863	0	0	0					
8434	21454	0	0	0					
8435	21471	0	0	0					
8436	40062	0	0	0					
8437	1587	0	0	0					
8438	1587	0	0	0					
8439	3240	0	0	0					
8440	21206	0	0	0					
8441	1588	0	0	0					
8442	40018	0	0	0					
8443	24980	0	0	0					
8444	1587	0	0	0					
8445	1587	0	0	0					
8446	21451	0	0	0					
8447	3241	0	0	0					
8448	21206	0	0	0					
8449	1588	0	0	0					
8450	1587	0	0	0					
8451	21454	0	0	0					
8452	21465	0	0	0					
8453	21471	0	0	0					
8454	40325	0	0	0					
8455	21454	0	0	0					
8456	40043	0	0	0					
8457	21465	0	0	0					
8458	1587	0	0	0					
8459	21447	0	0	0					
8460	24980	0	0	0					
8461	13	0	0	0					
8462	779613	0	0	0					
8463	779623	0	0	0					
8464	779633	0	0	0					
8465	779643	0	0	0					
8466	779653	0	0	0					
8467	779613	0	0	0					
8468	779623	0	0	0					
8469	779633	0	0	0					
8470	779643	0	0	0					
8471	779653	0	0	0					
8472	416093	0	0	0					
8473	770213	0	0	0					
8474	405703	0	0	0					
8475	40040	0	0	0					
8476	40043	0	0	0					
8477	1587	0	0	0					
8478	4863	0	0	0					
8479	13	0	0	0					
8480	1853	0	0	0					
8481	781723	0	0	0					
8482	1587	0	0	0					
8483	289	0	0	0					
8484	13	0	0	0					
8485	1853	0	0	0					
8486	781743	0	0	0					
8487	1587	0	0	0					
8488	40040	0	0	0					
8489	13	0	0	0					
8490	1853	0	0	0					
8491	781713	0	0	0					
8492	1587	0	0	0					
8493	40043	0	0	0					
8494	13	0	0	0					
8495	1853	0	0	0					
8496	781753	0	0	0					
8497	1587	0	0	0					
8498	290	0	0	0					
8499	13	0	0	0					
8500	7	0	0	0					
8501	6	0	0	0					
8502	1853	0	0	0					
8503	781733	0	0	0					
8504	779413	0	0	0					
8505	779423	0	0	0					
8506	779433	0	0	0					
8507	779443	0	0	0					
8508	779453	0	0	0					
8509	21206	0	0	0					
8510	21462	0	0	0					
8511	29	0	0	0					
8512	1499	0	0	0					
8513	21206	0	0	0					
8514	1499	0	0	0					
8515	21462	0	0	0					
8516	25100	0	0	0					
8517	21206	0	0	0					
8518	1587	0	0	0					
8519	21462	0	0	0					
8520	1499	0	0	0					
8521	21206	0	0	0					
8522	21463	0	0	0					
8523	1587	0	0	0					
8524	21206	0	0	0					
8525	24980	0	0	0					
8526	21463	0	0	0					
8527	1499	0	0	0					
8528	21206	0	0	0					
8529	21454	0	0	0					
8530	21463	0	0	0					
8531	1499	0	0	0					
8532	21206	0	0	0					
8533	21463	0	0	0					
8534	1499	0	0	0					
8535	19998	0	0	0					
8536	21206	0	0	0					
8537	21465	0	0	0					
8538	21463	0	0	0					
8539	1499	0	0	0					
8540	21206	0	0	0					
8541	21463	0	0	0					
8542	24980	0	0	0					
8543	21206	0	0	0					
8544	1587	0	0	0					
8545	21463	0	0	0					
8546	1499	0	0	0					
8547	21206	0	0	0					
8548	21465	0	0	0					
8549	21463	0	0	0					
8550	1499	0	0	0					
8551	21206	0	0	0					
8552	21465	0	0	0					
8553	1499	0	0	0					
8554	1500	0	0	0					
8555	779813	0	0	0					
8556	779823	0	0	0					
8557	779833	0	0	0					
8558	779843	0	0	0					
8559	779853	0	0	0					
8560	781913	0	0	0					
8561	781923	0	0	0					
8562	781933	0	0	0					
8563	781943	0	0	0					
8564	781953	0	0	0					
8565	781913	0	0	0					
8566	781923	0	0	0					
8567	781933	0	0	0					
8568	781943	0	0	0					
8569	781953	0	0	0					
8570	21463	0	0	0					
8571	40204	0	0	0					
8572	21465	0	0	0					
8573	1853	0	0	0					
8574	7	0	0	0					
8575	6	0	0	0					
8576	12	0	0	0					
8577	29	0	0	0					
8578	3	0	0	0					
8579	31	0	0	0					
8580	289	0	0	0					
8580	0	0	0	0					
8581	290	0	0	0					
8582	40042	0	0	0					
8583	1853	0	0	0					
8584	7	0	0	0					
8585	6	0	0	0					
8586	12	0	0	0					
8587	29	0	0	0					
8588	3	0	0	0					
8589	31	0	0	0					
8590	6001	0	0	0					
8591	6011	0	0	0					
8592	25001	0	0	0					
8593	25002	0	0	0					
8594	25003	0	0	0					
8595	25004	0	0	0					
8596	1587	0	0	0					
8597	1587	0	0	0					
8598	24980	0	0	0					
8599	21206	0	0	0					
8600	22013	0	0	0					
8600	22014	0	0	0					
8600	22015	0	0	0					
8600	22016	0	0	0					
8600	22017	0	0	0					
8600	22018	0	0	0					
8601	22031	0	0	0					
8601	22032	0	0	0					
8601	22033	0	0	0					
8601	22034	0	0	0					
8601	22035	0	0	0					
8601	22036	0	0	0					
8602	22728	0	0	0					
8602	22729	0	0	0					
8602	22730	0	0	0					
8602	22731	0	0	0					
8602	22732	0	0	0					
8602	22733	0	0	0					
8602	22734	0	0	0					
8603	22735	0	0	0					
8603	22736	0	0	0					
8603	22737	0	0	0					
8603	22738	0	0	0					
8603	22739	0	0	0					
8603	22740	0	0	0					
8603	22741	0	0	0					
8603	22742	0	0	0					
8603	22743	0	0	0					
8604	22719	0	0	0					
8604	22720	0	0	0					
8604	22721	0	0	0					
8604	22722	0	0	0					
8604	22723	0	0	0					
8604	22724	0	0	0					
8604	22725	0	0	0					
8604	22726	0	0	0					
8604	22727	0	0	0					
8605	40018	0	0	0					
8606	40325	0	0	0					
8607	2536	0	0	0					
8608	40315	0	0	0					
8609	1432	0	0	0					
8610	21206	0	0	0					
8611	21465	0	0	0					
8612	40325	0	0	0					
8613	1432	0	0	0					
8614	21206	0	0	0					
8615	405	0	0	0					
8616	1432	0	0	0					
8617	21206	0	0	0					
8618	21454	0	0	0					
8619	40325	0	0	0					
8620	1432	0	0	0					
8621	781213	0	0	0					
8622	781223	0	0	0					
8623	781233	0	0	0					
8624	781243	0	0	0					
8625	781253	0	0	0					
8626	780413	0	0	0					
8627	780423	0	0	0					
8628	780433	0	0	0					
8629	780443	0	0	0					
8630	780453	0	0	0					
8631	781213	0	0	0					
8632	781223	0	0	0					
8633	781233	0	0	0					
8634	781243	0	0	0					
8635	781253	0	0	0					
8636	417033	0	0	0					
8637	780413	0	0	0					
8638	780423	0	0	0					
8639	780433	0	0	0					
8640	780443	0	0	0					
8641	780453	0	0	0					
8642	417063	0	0	0					
8643	3829	0	0	0					
8644	40018	0	0	0					
8651	75211	0	0	0					
8652	75212	0	0	0					
8653	75213	0	0	0					
8654	75214	0	0	0					
8655	75215	0	0	0					
8656	82521	0	0	0					
8661	75221	0	0	0					
8662	75222	0	0	0					
8663	75223	0	0	0					
8664	75224	0	0	0					
8665	75225	0	0	0					
8666	82522	0	0	0					
8667	21206	0	0	0					
8668	21462	0	0	0					
8669	1587	0	0	0					
8670	40099	0	0	0					
8671	40018	0	0	0					
8672	40062	0	0	0					
8673	21206	0	0	0					
8674	21463	0	0	0					
8675	21465	0	0	0					
8676	21451	0	0	0					
8677	40018	0	0	0					
8678	24980	0	0	0					
8679	781013	0	0	0					
8680	781023	0	0	0					
8681	781033	0	0	0					
8682	781043	0	0	0					
8683	781053	0	0	0					
8684	781013	0	0	0					
8685	781023	0	0	0					
8686	781033	0	0	0					
8687	781043	0	0	0					
8688	781053	0	0	0					
8689	414033	0	0	0					
8690	414043	0	0	0					
8691	414083	0	0	0					
8692	3832	0	0	0					
8693	40018	0	0	0					
8694	40018	0	0	0					
8695	750450	0	0	0					
8700	405633	0	0	0					
8700	405613	0	0	0					
8700	405623	0	0	0					
8700	405663	0	0	0					
8700	405643	0	0	0					
8700	405673	0	0	0					
8700	405693	0	0	0					
8700	405653	0	0	0					
8701	40018	0	0	0					
8702	405	0	0	0					
8703	1853	0	0	0					
8704	40325	0	0	0					
8705	40018	0	0	0					
8706	750454	0	0	0					
8711	40099	0	0	0					
8712	289	0	0	0					
8713	24980	0	0	0					
8714	405073	0	0	0					
8714	405093	0	0	0					
8714	405043	0	0	0					
8714	0	0	0	0					
8715	290	0	0	0					
8716	40043	0	0	0					
8717	1588	0	0	0					
8718	4863	0	0	0					
8719	405073	0	0	0					
8719	405093	0	0	0					
8719	405043	0	0	0					
8719	405013	0	0	0					
8719	405033	0	0	0					
8719	405083	0	0	0					
8719	405023	0	0	0					
8719	405103	0	0	0					
8719	405053	0	0	0					
8719	405063	0	0	0					
8719	0	0	0	0					
8720	1587	0	0	0					
8721	1587	0	0	0					
8722	1587	0	0	0					
8722	0	0	0	0					
8723	1587	0	0	0					
8724	1587	0	0	0					
8725	1587	0	0	0					
8726	21206	0	0	0					
8727	19998	0	0	0					
8728	40325	0	0	0					
8729	40100	0	0	0					
8730	21206	0	0	0					
8731	19998	0	0	0					
8732	40325	0	0	0					
8733	40100	0	0	0					
8734	21206	0	0	0					
8735	19998	0	0	0					
8736	40325	0	0	0					
8737	40100	0	0	0					
8738	21206	0	0	0					
8739	19998	0	0	0					
8740	40325	0	0	0					
8741	40100	0	0	0					
8742	21206	0	0	0					
8743	19998	0	0	0					
8744	40325	0	0	0					
8745	40100	0	0	0					
8746	21206	0	0	0					
8747	19998	0	0	0					
8748	40325	0	0	0					
8749	40100	0	0	0					
8750	21206	0	0	0					
8751	19998	0	0	0					
8752	40325	0	0	0					
8753	40100	0	0	0					
8754	21206	0	0	0					
8755	19998	0	0	0					
