#TSV
#============Begin of sheet============
@Sheet=VIP保底奖励策略
VIP奖励索引ID	道具ID	道具名称	道具数量	相对概率	对应关卡	绑定类型
10543	0	0	B,A,S,SS		15685	1	1	3	20	1		
10543	0	0	B,A,S,SS		15686	1	1	3	80	1		
10543	0	0	B,A,S,SS		15687	1	1	3	80	1		
10543	0	0	B,A,S,SS		15688	1	1	3	100	1		
10552	40	999	B,A,S,SS		21291	1	1	3	20	1		
10552	40	999	B,A,S,SS		21287	1	1	3	20	1		
10553	0	0	B,A,S,SS		21288	1	1	3	20	1		
10553	0	0	B,A,S,SS		21289	1	1	3	80	1		
10553	0	0	B,A,S,SS		21290	1	1	3	80	1		
10553	0	0	B,A,S,SS		15427	1	1	3	100	1		
10562	40	999	B,A,S,SS		16147	1	1	3	20	1		
10562	40	999	B,A,S,SS		16148	1	1	3	20	1		
10563	0	0	B,A,S,SS		16149	1	1	3	20	1		
10563	0	0	B,A,S,SS		16163	1	1	3	80	1		
10563	0	0	B,A,S,SS		16151	1	1	3	80	1		
10563	0	0	B,A,S,SS		16152	1	1	3	100	1		
10572	40	999	B,A,S,SS		16178	1	1	3	20	1		
10572	40	999	B,A,S,SS		16179	1	1	3	20	1		
10573	0	0	B,A,S,SS		16180	1	1	3	20	1		
10573	0	0	B,A,S,SS		16181	1	1	3	80	1		
10573	0	0	B,A,S,SS		16182	1	1	3	80	1		
10573	0	0	B,A,S,SS		16183	1	1	3	100	1		
10582	40	999	B,A,S,SS		16203	1	1	3	20	1		
10582	40	999	B,A,S,SS		16199	1	1	3	20	1		
10583	0	0	B,A,S,SS		16200	1	1	3	20	1		
10583	0	0	B,A,S,SS		16201	1	1	3	80	1		
10583	0	0	B,A,S,SS		16202	1	1	3	80	1		
10583	0	0	B,A,S,SS		16215	1	1	3	100	1		
10592	40	999	B,A,S,SS		22101	1	1	3	20	1		
10592	40	999	B,A,S,SS		22102	1	1	3	20	1		
10593	0	0	B,A,S,SS		22103	1	1	3	20	1		
10593	0	0	B,A,S,SS		22104	1	1	3	80	1		
10593	0	0	B,A,S,SS		22105	1	1	3	80	1		
10593	0	0	B,A,S,SS		22106	1	1	3	100	1		
10602	40	999	B,A,S,SS		22238	1	1	3	20	1		
10603	0	0	B,A,S,SS		22239	1	1	3	20	1		
10603	0	0	B,A,S,SS		22240	1	1	3	20	1		
10603	0	0	B,A,S,SS		22241	1	1	3	80	1		
10603	0	0	B,A,S,SS		22242	1	1	3	80	1		
10603	0	0	B,A,S,SS		22243	1	1	3	100	1		
10612	40	999	B,A,S,SS		22280	1	1	3	20	1		
10613	0	0	B,A,S,SS		22281	1	1	3	20	1		
10613	0	0	B,A,S,SS		22282	1	1	3	20	1		
10613	0	0	B,A,S,SS		22283	1	1	3	80	1		
10613	0	0	B,A,S,SS		22284	1	1	3	80	1		
10613	0	0	B,A,S,SS		22285	1	1	3	100	1		
10622	40	999	B,A,S,SS		22301	1	1	3	20	1		
10623	0	0	B,A,S,SS		22302	1	1	3	20	1		
10623	0	0	B,A,S,SS		22303	1	1	3	20	1		
10623	0	0	B,A,S,SS		22304	1	1	3	80	1		
10623	0	0	B,A,S,SS		22305	1	1	3	80	1		
10623	0	0	B,A,S,SS		22306	1	1	3	100	1		
10632	40	999	B,A,S,SS		22219	1	1	3	20	1		
10633	0	0	B,A,S,SS		22220	1	1	3	20	1		
10633	0	0	B,A,S,SS		22221	1	1	3	20	1		
10633	0	0	B,A,S,SS		22222	1	1	3	80	1		
10633	0	0	B,A,S,SS		22223	1	1	3	80	1		
10633	0	0	B,A,S,SS		22224	1	1	3	100	1		
10642	40	999	B,A,S,SS		22325	1	1	3	20	1		
10643	0	0	B,A,S,SS		22326	1	1	3	20	1		
10643	0	0	B,A,S,SS		22327	1	1	3	20	1		
10643	0	0	B,A,S,SS		22328	1	1	3	80	1		
10643	0	0	B,A,S,SS		22329	1	1	3	80	1		
10643	0	0	B,A,S,SS		22330	1	1	3	100	1		
1101	0	999	B,A,S,SS		1587	2	2	3	100	1		
1102	0	999	B,A,S,SS		1587	1	1	2	700	1		
1102	0	999	B,A,S,SS		1587	2	2	2	300	1		
1103	0	999	B,A,S,SS		1587	1	1	2	700	1		
1103	0	999	B,A,S,SS		1587	2	2	2	300	1		
1111	0	999			1587	1	1	2	100	1		
1112	0	999			1588	1	1	2	100	1		
1113	0	999			1591	1	1	0	100	1		
1121	0	20			21112	1	1	2	100	1		
1121	0	20			21085	1	1	2	100	1		
1122	20	40			21113	1	1	2	100	1		
1122	20	40			21086	1	1	2	100	1		
1123	40	999			21114	1	1	2	100	1		
1123	40	999			21087	1	1	2	100	1		
1124	40	999			21115	1	1	2	100	1		
1124	40	999			21118	1	1	2	100	1		
1131	40	999	SS		1920	1	3	3	100	1		
1131	40	999	S		1920	1	2	3	100	1		
1131	40	999	B,A		1920	1	1	3	100	1		
1132	0	999	SS		1920	1	1	3	100	1		
1132	0	999	S		1920	1	1	3	100	1		
1132	0	999	B,A		1920	1	1	3	100	1		
1011	10	999			214	1	1	3	110	1		
1011	10	999			217	1	1	3	110	1		
1011	10	999			220	1	1	3	110	1		
1011	10	999			223	1	1	3	110	1		
1011	10	999			150	1	1	3	90	1		
1011	10	999			153	1	1	3	90	1		
1011	10	999			156	1	1	3	90	1		
1011	10	999			159	1	1	3	90	1		
1011	10	999			162	1	1	3	90	1		
1011	10	999			181	1	1	3	70	1		
1011	10	999			126	1	1	3	70	1		
1011	10	999			135	1	1	3	70	1		
1011	10	999			188	1	1	3	70	1		
1011	10	999			191	1	1	3	70	1		
1011	10	999			194	1	1	3	70	1		
1011	10	999			226	1	1	3	70	1		
1011	10	999			229	1	1	3	70	1		
1011	10	999			242	1	1	3	50	1		
1011	10	999			117	1	1	3	50	1		
1011	10	999			132	1	1	3	50	1		
1011	10	999			138	1	1	3	50	1		
1011	10	999			165	1	1	3	50	1		
1011	10	999			185	1	1	3	50	1		
1011	10	999			197	1	1	3	50	1		
1011	10	999			4472	1	1	3	50	1		
1011	10	999			244	1	1	3	50	1		
1011	10	999			144	1	1	3	50	1		
1011	10	999			120	1	1	3	40	1		
1011	10	999			123	1	1	3	40	1		
1011	10	999			129	1	1	3	40	1		
1011	10	999			147	1	1	3	40	1		
1011	10	999			141	1	1	3	30	1		
1011	10	999			168	1	1	3	30	1		
1011	10	999			171	1	1	3	30	1		
1011	10	999			174	1	1	3	30	1		
1011	10	999			212	1	1	3	30	1		
1011	10	999			239	1	1	3	30	1		
1011	10	999			233	1	1	3	30	1		
1011	10	999			177	1	1	3	20	1		
1011	10	999			203	1	1	3	20	1		
1011	10	999			206	1	1	3	20	1		
1011	10	999			236	1	1	3	20	1		
1011	10	999			200	1	1	3	20	1		
1011	10	999			4469	1	1	3	20	1		
1012	10	999			214	1	1	3	10	1		
1012	10	999			217	1	1	3	10	1		
1012	10	999			220	1	1	3	10	1		
1012	10	999			223	1	1	3	10	1		
1012	10	999			150	1	1	3	10	1		
1012	10	999			153	1	1	3	10	1		
1012	10	999			156	1	1	3	10	1		
1012	10	999			159	1	1	3	10	1		
1012	10	999			162	1	1	3	10	1		
1012	10	999			181	1	1	3	10	1		
1012	10	999			126	1	1	3	10	1		
1012	10	999			135	1	1	3	10	1		
1012	10	999			188	1	1	3	10	1		
1012	10	999			191	1	1	3	10	1		
1012	10	999			194	1	1	3	10	1		
1012	10	999			226	1	1	3	10	1		
1012	10	999			229	1	1	3	10	1		
1012	10	999			242	1	1	3	10	1		
1012	10	999			117	1	1	3	10	1		
1012	10	999			132	1	1	3	10	1		
1012	10	999			138	1	1	3	10	1		
1012	10	999			165	1	1	3	10	1		
1012	10	999			185	1	1	3	10	1		
1012	10	999			197	1	1	3	10	1		
1012	10	999			4472	1	1	3	10	1		
1012	10	999			244	1	1	3	10	1		
1012	10	999			144	1	1	3	10	1		
1012	10	999			120	1	1	3	10	1		
1012	10	999			123	1	1	3	10	1		
1012	10	999			129	1	1	3	10	1		
1012	10	999			147	1	1	3	10	1		
1012	10	999			141	1	1	3	10	1		
1012	10	999			168	1	1	3	10	1		
1012	10	999			171	1	1	3	10	1		
1012	10	999			174	1	1	3	10	1		
1012	10	999			212	1	1	3	10	1		
1012	10	999			239	1	1	3	10	1		
1012	10	999			233	1	1	3	10	1		
1012	10	999			177	1	1	3	10	1		
1012	10	999			203	1	1	3	10	1		
1012	10	999			206	1	1	3	10	1		
1012	10	999			236	1	1	3	10	1		
1012	10	999			200	1	1	3	10	1		
1012	10	999			4469	1	1	3	10	1		
1012	10	999			151	1	1	3	50	1		
1012	10	999			154	1	1	3	50	1		
1012	10	999			157	1	1	3	50	1		
1012	10	999			160	1	1	3	50	1		
1012	10	999			163	1	1	3	50	1		
1012	10	999			127	1	1	3	50	1		
1012	10	999			136	1	1	3	50	1		
1012	10	999			243	1	1	3	40	1		
1012	10	999			133	1	1	3	40	1		
1012	10	999			139	1	1	3	40	1		
1012	10	999			166	1	1	3	40	1		
1012	10	999			186	1	1	3	40	1		
1012	10	999			189	1	1	3	40	1		
1012	10	999			192	1	1	3	40	1		
1012	10	999			195	1	1	3	40	1		
1012	10	999			198	1	1	3	40	1		
1012	10	999			118	1	1	3	30	1		
1012	10	999			121	1	1	3	30	1		
1012	10	999			124	1	1	3	30	1		
1012	10	999			130	1	1	3	30	1		
1012	10	999			145	1	1	3	30	1		
1012	10	999			148	1	1	3	30	1		
1012	10	999			4473	1	1	3	30	1		
1012	10	999			182	1	1	3	30	1		
1012	10	999			232	1	1	3	30	1		
1012	10	999			169	1	1	3	30	1		
1012	10	999			172	1	1	3	30	1		
1012	10	999			175	1	1	3	30	1		
1012	10	999			246	1	1	3	30	1		
1012	10	999			142	1	1	3	20	1		
1012	10	999			234	1	1	3	20	1		
1012	10	999			240	1	1	3	20	1		
1012	10	999			178	1	1	3	20	1		
1012	10	999			204	1	1	3	20	1		
1012	10	999			207	1	1	3	20	1		
1012	10	999			237	1	1	3	20	1		
1012	10	999			201	1	1	3	10	1		
1012	10	999			4470	1	1	3	10	1		
1013	10	999			214	1	1	3	10	1		
1013	10	999			217	1	1	3	10	1		
1013	10	999			220	1	1	3	10	1		
1013	10	999			223	1	1	3	10	1		
1013	10	999			150	1	1	3	10	1		
1013	10	999			153	1	1	3	10	1		
1013	10	999			156	1	1	3	10	1		
1013	10	999			159	1	1	3	10	1		
1013	10	999			162	1	1	3	10	1		
1013	10	999			181	1	1	3	10	1		
1013	10	999			126	1	1	3	10	1		
1013	10	999			135	1	1	3	10	1		
1013	10	999			188	1	1	3	10	1		
1013	10	999			191	1	1	3	10	1		
1013	10	999			194	1	1	3	10	1		
1013	10	999			226	1	1	3	10	1		
1013	10	999			229	1	1	3	10	1		
1013	10	999			242	1	1	3	10	1		
1013	10	999			117	1	1	3	10	1		
1013	10	999			132	1	1	3	10	1		
1013	10	999			138	1	1	3	10	1		
1013	10	999			165	1	1	3	10	1		
1013	10	999			185	1	1	3	10	1		
1013	10	999			197	1	1	3	10	1		
1013	10	999			4472	1	1	3	10	1		
1013	10	999			244	1	1	3	10	1		
1013	10	999			144	1	1	3	10	1		
1013	10	999			120	1	1	3	10	1		
1013	10	999			123	1	1	3	10	1		
1013	10	999			129	1	1	3	10	1		
1013	10	999			147	1	1	3	10	1		
1013	10	999			141	1	1	3	10	1		
1013	10	999			168	1	1	3	10	1		
1013	10	999			171	1	1	3	10	1		
1013	10	999			174	1	1	3	10	1		
1013	10	999			212	1	1	3	10	1		
1013	10	999			239	1	1	3	10	1		
1013	10	999			233	1	1	3	10	1		
1013	10	999			177	1	1	3	10	1		
1013	10	999			203	1	1	3	10	1		
1013	10	999			206	1	1	3	10	1		
1013	10	999			236	1	1	3	10	1		
1013	10	999			200	1	1	3	10	1		
1013	10	999			4469	1	1	3	10	1		
1013	10	999			151	1	1	3	10	1		
1013	10	999			154	1	1	3	10	1		
1013	10	999			157	1	1	3	10	1		
1013	10	999			160	1	1	3	10	1		
1013	10	999			163	1	1	3	10	1		
1013	10	999			127	1	1	3	10	1		
1013	10	999			136	1	1	3	10	1		
1013	10	999			243	1	1	3	10	1		
1013	10	999			133	1	1	3	10	1		
1013	10	999			139	1	1	3	10	1		
1013	10	999			166	1	1	3	10	1		
1013	10	999			186	1	1	3	10	1		
1013	10	999			189	1	1	3	10	1		
1013	10	999			192	1	1	3	10	1		
1013	10	999			195	1	1	3	10	1		
1013	10	999			198	1	1	3	10	1		
1013	10	999			118	1	1	3	10	1		
1013	10	999			121	1	1	3	10	1		
1013	10	999			124	1	1	3	10	1		
1013	10	999			130	1	1	3	10	1		
1013	10	999			145	1	1	3	10	1		
1013	10	999			148	1	1	3	10	1		
1013	10	999			4473	1	1	3	10	1		
1013	10	999			182	1	1	3	10	1		
1013	10	999			232	1	1	3	10	1		
1013	10	999			169	1	1	3	10	1		
1013	10	999			172	1	1	3	10	1		
1013	10	999			175	1	1	3	10	1		
1013	10	999			246	1	1	3	10	1		
1013	10	999			142	1	1	3	10	1		
1013	10	999			234	1	1	3	10	1		
1013	10	999			240	1	1	3	10	1		
1013	10	999			178	1	1	3	10	1		
1013	10	999			204	1	1	3	10	1		
1013	10	999			207	1	1	3	10	1		
1013	10	999			237	1	1	3	10	1		
1013	10	999			201	1	1	3	10	1		
1013	10	999			4470	1	1	3	10	1		
1013	10	999			137	1	1	3	40	1		
1013	10	999			152	1	1	3	40	1		
1013	10	999			155	1	1	3	40	1		
1013	10	999			158	1	1	3	40	1		
1013	10	999			161	1	1	3	40	1		
1013	10	999			164	1	1	3	40	1		
1013	10	999			128	1	1	3	40	1		
1013	10	999			134	1	1	3	30	1		
1013	10	999			140	1	1	3	30	1		
1013	10	999			167	1	1	3	30	1		
1013	10	999			187	1	1	3	30	1		
1013	10	999			199	1	1	3	30	1		
1013	10	999			190	1	1	3	30	1		
1013	10	999			193	1	1	3	30	1		
1013	10	999			196	1	1	3	30	1		
1013	10	999			122	1	1	3	30	1		
1013	10	999			125	1	1	3	30	1		
1013	10	999			131	1	1	3	30	1		
1013	10	999			149	1	1	3	30	1		
1013	10	999			183	1	1	3	20	1		
1013	10	999			146	1	1	3	20	1		
1013	10	999			184	1	1	3	20	1		
1013	10	999			119	1	1	3	20	1		
1013	10	999			170	1	1	3	20	1		
1013	10	999			173	1	1	3	20	1		
1013	10	999			176	1	1	3	20	1		
1013	10	999			247	1	1	3	20	1		
1013	10	999			4474	1	1	3	20	1		
1013	10	999			245	1	1	3	20	1		
1013	10	999			235	1	1	3	20	1		
1013	10	999			143	1	1	3	20	1		
1013	10	999			179	1	1	3	20	1		
1013	10	999			241	1	1	3	20	1		
1013	10	999			205	1	1	3	10	1		
1013	10	999			208	1	1	3	10	1		
1013	10	999			238	1	1	3	10	1		
1013	10	999			202	1	1	3	10	1		
1013	10	999			4471	1	1	3	10	1		
1014	40	999			3320	1	1	2	10	1		
1014	40	999			3321	1	1	2	10	1		
1014	40	999			3322	1	1	2	10	1		
1014	40	999			3323	1	1	2	10	1		
1014	40	999			3324	1	1	2	10	1		
1014	40	999			3325	1	1	2	10	1		
1014	40	999			3326	1	1	2	10	1		
1014	40	999			3327	1	1	2	10	1		
1014	40	999			3328	1	1	2	10	1		
1014	40	999			3329	1	1	2	10	1		
1014	40	999			3330	1	1	2	10	1		
1014	40	999			3331	1	1	2	10	1		
1014	40	999			3332	1	1	2	10	1		
1014	40	999			3333	1	1	2	10	1		
1014	40	999			3334	1	1	2	10	1		
1014	40	999			3335	1	1	2	10	1		
1014	40	999			3336	1	1	2	10	1		
1014	40	999			3337	1	1	2	10	1		
1014	40	999			3338	1	1	2	10	1		
1014	40	999			3339	1	1	2	10	1		
1014	40	999			3340	1	1	2	10	1		
1014	40	999			3342	1	1	2	10	1		
1014	40	999			3343	1	1	2	10	1		
1014	40	999			3344	1	1	2	10	1		
1014	40	999			3345	1	1	2	10	1		
1014	40	999			3346	1	1	2	50	1		
1014	40	999			3347	1	1	2	50	1		
1014	40	999			3348	1	1	2	50	1		
1014	40	999			3349	1	1	2	50	1		
1014	40	999			3341	1	1	2	50	1		
1014	40	999			3350	1	1	2	50	1		
1004	0	999	SS		19998	1	3	3	100	1		
1004	0	999	S		19998	1	1	3	100	1		
1004	0	999	A		19998	0	1	3	100	1		
1005	40	999	SS		21435	2	3	2	100	1		
1005	40	999	S		21435	1	3	2	100	1		
1005	40	999	A		21435	1	2	2	100	1		
1005	40	999	B		21435	1	1	2	100	1		
1006	0	39	SS		21435	2	3	2	100	1		
1006	0	39	S		21435	1	3	2	100	1		
1006	0	39	A		21435	1	2	2	100	1		
1006	0	39	B		21435	1	1	2	100	1		
1007	0	999	SS		2892	1	2	2	100	1		
1007	0	999	S		2892	1	1	2	100	1		
1007	0	999	A		2892	1	1	2	100	1		
1007	0	999	B		2892	0	1	2	100	1		
1008	0	999			1000101	1	1	2	30	0		
1008	0	999			1000102	1	1	2	30	0		
1008	0	999			1000103	1	1	2	30	0		
1008	0	999			1000104	1	1	2	30	0		
1008	0	999			1000105	1	1	2	30	0		
1008	0	999			1020101	1	1	2	30	0		
1008	0	999			1020102	1	1	2	30	0		
1008	0	999			1020103	1	1	2	30	0		
1008	0	999			1020104	1	1	2	30	0		
1008	0	999			1020105	1	1	2	30	0		
1008	0	999			1050101	1	1	2	30	0		
1008	0	999			1050102	1	1	2	30	0		
1008	0	999			1050103	1	1	2	30	0		
1008	0	999			1050104	1	1	2	30	0		
1008	0	999			1050105	1	1	2	30	0		
1008	0	999			1090101	1	1	2	30	0		
1008	0	999			1090102	1	1	2	30	0		
1008	0	999			1090103	1	1	2	30	0		
1008	0	999			1090104	1	1	2	30	0		
1008	0	999			1090105	1	1	2	30	0		
1008	0	999			1080101	1	1	2	25	0		
1008	0	999			1080102	1	1	2	25	0		
1008	0	999			1080103	1	1	2	25	0		
1008	0	999			1080104	1	1	2	25	0		
1008	0	999			1080105	1	1	2	25	0		
1008	0	999			1080106	1	1	2	25	0		
1008	0	999			1010101	1	1	2	30	0		
1008	0	999			1010102	1	1	2	30	0		
1008	0	999			1010103	1	1	2	30	0		
1008	0	999			1010104	1	1	2	30	0		
1008	0	999			1010105	1	1	2	30	0		
1008	0	999			1060101	1	1	2	30	0		
1008	0	999			1060102	1	1	2	30	0		
1008	0	999			1060103	1	1	2	30	0		
1008	0	999			1060104	1	1	2	30	0		
1008	0	999			1060105	1	1	2	30	0		
1008	0	999			1070101	1	1	2	30	0		
1008	0	999			1070102	1	1	2	30	0		
1008	0	999			1070103	1	1	2	30	0		
1008	0	999			1070104	1	1	2	30	0		
1008	0	999			1070105	1	1	2	30	0		
1008	0	999			1040101	1	1	2	30	0		
1008	0	999			1040102	1	1	2	30	0		
1008	0	999			1040103	1	1	2	30	0		
1008	0	999			1040104	1	1	2	30	0		
1008	0	999			1040105	1	1	2	30	0		
1008	0	999			1030101	1	1	2	30	0		
1008	0	999			1030102	1	1	2	30	0		
1008	0	999			1030103	1	1	2	30	0		
1008	0	999			1030104	1	1	2	30	0		
1008	0	999			1030105	1	1	2	30	0		
1008	0	999			1100101	1	1	2	30	0		
1008	0	999			1100102	1	1	2	30	0		
1008	0	999			1100103	1	1	2	30	0		
1008	0	999			1100104	1	1	2	30	0		
1008	0	999			1100105	1	1	2	30	0		
300151	0	999	SS		2621	1	1	2	100	1		
300151	0	999	S		2622	1	1	2	100	1		
300151	0	999	A		2623	1	1	2	100	1		
300151	0	999	B		2624	1	1	2	100	1		
300651	0	999			5391	1	1	2	25	1		
300651	0	999			5392	1	1	2	25	1		
300651	0	999			5393	1	1	2	105	1		
300651	0	999			5394	1	1	2	25	1		
300651	0	999			5395	1	1	2	20	1		
300651	0	999			5396	1	1	2	25	1		
300651	0	999			5397	1	1	2	20	1		
300651	0	999			5398	1	1	2	155	1		
300651	0	999			5399	1	1	2	150	1		
300651	0	999			5400	1	1	2	50	1		
300651	0	999			5401	1	1	2	25	1		
300651	0	999			5402	1	1	2	25	1		
300651	0	999			5403	1	1	2	25	1		
300651	0	999			5404	1	1	2	25	1		
300651	0	999			5405	1	1	2	105	1		
300651	0	999			5406	1	1	2	25	1		
300651	0	999			5407	1	1	2	25	1		
300651	0	999			5408	1	1	2	25	1		
300651	0	999			5409	1	1	2	25	1		
300651	0	999			5410	1	1	2	25	1		
300651	0	999			5411	1	1	2	25	1		
300651	0	999			5412	1	1	2	25	1		
300651	0	999			5413	1	1	2	20	1		
300851	0	999	SS		4884	1	1	3	100	1		
300851	0	999	S		4885	1	1	3	100	1		
300851	0	999	A		4886	2	2	3	100	1		
300851	0	999	B		4886	1	1	3	100	1		
140921	0	999			12282	1	1	2	100	1		
210017	0	999			10689	1	1	2	100	1		
208029	0	999			11452	1	1	2	100	1		
101701	0	999			21461	1	2	2	100	1		
101702	0	999			21461	1	2	2	100	1		
101703	0	999			21461	1	2	2	100	1		
140112	0	999			21451	2	2	2	100	1		
101108	0	999			1480	5	5	2	100	1		
120302	0	999			24949	1	1	2	100	1		
192222	0	999			1000001	1	1	3	100	0	-50	0
192222	0	999			1000001	1	1	3	100	0	-100	-50
192222	0	999			1000001	1	1	3	100	0	0	50
192222	0	999			1000002	1	1	3	100	0	-30	0
192222	0	999			1000002	1	1	3	100	0	-100	-70
192222	0	999			1000003	1	1	3	100	0	0	10
192222	0	999			1000003	1	1	3	100	0	15	45
192222	0	999			1000003	1	1	3	100	0	35	75
192222	0	999			1000003	1	1	3	100	0	99	100
192222	0	999			1000003	1	1	3	100	0	0	100
1201	40	999			2667	1	1	2	100	1		
1201	40	999			2668	1	1	2	100	1		
1201	40	999			2669	1	1	2	100	1		
1201	40	999			2670	1	1	2	100	1		
1201	40	999			2671	1	1	2	100	1		
1202	40	999			2575	1	1	0	100	1		
1202	40	999			2576	1	1	0	100	1		
1202	40	999			2577	1	1	0	100	1		
1202	40	999			2578	1	1	0	100	1		
1202	40	999			2579	1	1	0	100	1		
1203	40	999			2580	1	1	0	100	1		
1203	40	999			2581	1	1	0	100	1		
1203	40	999			2582	1	1	0	100	1		
1203	40	999			2583	1	1	0	100	1		
1203	40	999			2584	1	1	0	100	1		
1204	40	999			2585	1	1	0	100	1		
1204	40	999			2586	1	1	0	100	1		
1204	40	999			2587	1	1	0	100	1		
1204	40	999			2588	1	1	0	100	1		
1204	40	999			2589	1	1	0	100	1		
1205	40	999			2590	1	1	0	100	1		
1205	40	999			2591	1	1	0	100	1		
1205	40	999			2592	1	1	0	100	1		
1205	40	999			2593	1	1	0	100	1		
1205	40	999			2594	1	1	0	100	1		
1211	40	999			2667	1	1	2	100	1		
1212	40	999			2668	1	1	2	100	1		
1213	40	999			2669	1	1	2	100	1		
1214	40	999			2670	1	1	2	100	1		
1215	40	999			2671	1	1	2	100	1		
1221	40	999			2575	1	1	0	100	1		
1222	40	999			2576	1	1	0	100	1		
1223	40	999			2577	1	1	0	100	1		
1224	40	999			2578	1	1	0	100	1		
1225	40	999			2579	1	1	0	100	1		
1231	40	999			2580	1	1	0	100	1		
1232	40	999			2581	1	1	0	100	1		
1233	40	999			2582	1	1	0	100	1		
1234	40	999			2583	1	1	0	100	1		
1235	40	999			2584	1	1	0	100	1		
1241	40	999			2585	1	1	0	100	1		
1242	40	999			2586	1	1	0	100	1		
1243	40	999			2587	1	1	0	100	1		
1244	40	999			2588	1	1	0	100	1		
1245	40	999			2589	1	1	0	100	1		
1251	40	999			2590	1	1	0	100	1		
1252	40	999			2591	1	1	0	100	1		
1253	40	999			2592	1	1	0	100	1		
1254	40	999			2593	1	1	0	100	1		
1255	40	999			2594	1	1	0	100	1		
1301	20	999	SS		1920	1	1	0	100	1		
1302	20	999	SS		24958	1	1	0	100	1		
1303	20	999	SS		19998	1	1	0	100	1		
1304	20	999			21454	1	1	0	100	1		
220001	0	999			11654	1	1	2	100	1		
100171	0	999			11836	1	1	2	100	1		
11985	0	999			11985	1	1	2	100	1		
12040	0	999			12040	1	1	2	100	1		
12041	0	999			12041	1	1	2	100	1		
12094	0	999			12094	1	1	2	100	1		
12095	0	999			12095	1	1	2	100	1		
12164	0	999			12164	1	1	2	100	1		
214043	0	999			12275	1	1	2	100	1		
#============End of sheet============

#============Begin of sheet============
@Sheet=等级影响
策略ID	等级差Min	等级差Max	经验系数	金币系数	绑银系数	农场经验系数	宠物经验系数	道具系数	HR系数	勇气印记系数	关卡首胜经验系数
2	-999	-101	500	0	0	0	0	0	-75	0	100
2	-100	-51	500	0	0	0	0	0	-75	0	100
2	-50	-46	500	0	0	0	0	0	-75	0	100
2	-45	-41	500	0	0	0	0	0	-50	0	100
2	-40	-36	500	0	0	0	0	0	-50	0	100
2	-35	-31	500	0	0	0	0	0	-50	0	100
2	-30	-26	500	0	0	0	0	0	-50	0	100
2	-25	-21	500	0	0	0	0	0	-50	0	100
2	-20	-16	500	0	0	0	0	0	0	0	100
2	-15	-11	500	0	0	0	0	0	0	0	100
2	-10	-10	500	0	0	0	0	0	0	0	100
2	-9	-9	500	0	0	0	0	0	0	0	100
2	-8	-8	500	0	0	0	0	0	0	0	100
2	-7	-7	500	0	0	0	0	0	0	0	100
2	-6	-6	500	0	0	0	0	0	0	0	100
2	-5	-5	500	0	0	0	0	0	0	0	100
2	-4	-4	500	0	0	0	0	0	0	0	100
2	-3	-3	500	0	0	0	0	0	0	0	100
2	-2	-2	500	0	0	0	0	0	0	0	100
2	-1	-1	500	0	0	0	0	0	0	0	100
2	0	0	500	0	0	0	0	0	0	0	100
2	1	1	500	0	0	0	0	0	0	0	100
2	2	2	500	0	0	0	0	0	0	0	100
2	3	3	500	0	0	0	0	0	0	0	100
2	4	4	500	0	0	0	0	0	0	0	100
2	5	5	500	0	0	0	0	0	0	0	83
2	6	6	500	0	0	0	0	0	0	0	65
2	7	7	500	0	0	0	0	0	0	0	45
2	8	8	500	0	0	0	0	0	0	0	23
2	9	9	500	0	0	0	0	0	0	0	0
2	10	14	500	0	0	0	0	0	0	0	0
2	15	19	500	0	0	0	0	0	0	0	0
2	20	24	250	-50	-50	-50	-50	0	-50	0	0
2	25	29	250	-50	-50	-50	-50	0	-50	0	0
2	30	34	250	-50	-50	-50	-50	0	-50	0	0
2	35	39	250	-50	-50	-50	-50	0	-50	0	0
2	40	44	250	-50	-50	-50	-50	0	-50	0	0
2	45	49	250	-50	-50	-50	-50	0	-75	0	0
2	50	99	250	-50	-50	-50	-50	0	-75	0	0
2	100	999	250	-50	-50	-50	-50	0	-75	0	0
1	-999	-101	0	0	0	0	0	0	-75	0	0
1	-100	-51	0	0	0	0	0	0	-75	0	0
1	-50	-46	0	0	0	0	0	0	-75	0	0
1	-45	-41	0	0	0	0	0	0	-50	0	0
1	-40	-36	0	0	0	0	0	0	-50	0	0
1	-35	-31	0	0	0	0	0	0	-50	0	0
1	-30	-26	0	0	0	0	0	0	-50	0	0
1	-25	-21	0	0	0	0	0	0	-50	0	0
1	-20	-16	0	0	0	0	0	0	0	0	0
1	-15	-11	0	0	0	0	0	0	0	0	0
1	-10	-10	0	0	0	0	0	0	0	0	0
1	-9	-9	0	0	0	0	0	0	0	0	0
1	-8	-8	0	0	0	0	0	0	0	0	0
1	-7	-7	0	0	0	0	0	0	0	0	0
1	-6	-6	0	0	0	0	0	0	0	0	0
1	-5	-5	0	0	0	0	0	0	0	0	0
1	-4	-4	0	0	0	0	0	0	0	0	0
1	-3	-3	0	0	0	0	0	0	0	0	0
1	-2	-2	0	0	0	0	0	0	0	0	0
1	-1	-1	0	0	0	0	0	0	0	0	0
1	0	0	0	0	0	0	0	0	0	0	0
1	1	1	0	0	0	0	0	0	0	0	0
1	2	2	0	0	0	0	0	0	0	0	0
1	3	3	0	0	0	0	0	0	0	0	0
1	4	4	0	0	0	0	0	0	0	0	0
1	5	5	0	0	0	0	0	0	0	0	0
1	6	6	0	0	0	0	0	0	0	0	0
