#TSV
#============Begin of sheet============
@Sheet=DynamiteDamage
等级	关卡模式	难度	人对怪爆破伤系数	怪对人爆破伤系数
70057	[配信Raid]电龙电球		1	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70057	[配信Raid]电龙电球		2	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70057	[配信Raid]电龙电球		3	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70058	[配信Raid]电龙追踪电球		1	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70058	[配信Raid]电龙追踪电球		2	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70058	[配信Raid]电龙追踪电球		3	11100	100	1	1	0.35	1	0.5	0.5	0.5	0.5	0.5	0.5	0
70059	空之王者用雄火龙		1	27545	408	1	1	0.5	1	1	1	1	1	1	1	0
70059	空之王者用雄火龙		2	32380	522	1	1	0.5	1	1	1	1	1	1	1	0
70059	空之王者用雄火龙		3	56665	901	1	1	0.5	1	1	1	1	1	1	1	0
70061	年兽		1	36257	369	1	1	0.5	1	1	1	1	1	1	1	0
70061	年兽		2	46573	546	1	1	0.5	1	1	1	1	1	1	1	0
70061	年兽		3	92358	1145	1	1	0.5	1	1	1	1	1	1	1	0
70062	[年兽]大厨猫		1	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70062	[年兽]大厨猫		2	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70062	[年兽]大厨猫		3	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70063	[年兽]补给猫		1	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70063	[年兽]补给猫		2	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70063	[年兽]补给猫		3	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70064	[年兽]礼花猫		1	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70064	[年兽]礼花猫		2	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70064	[年兽]礼花猫		3	1000	1	1	1	0.8	1	0.5	0.02	0.02	0.02	0.02	0.02	0
70066	老陶		1	10000	1	1	1	0.8	0.08	0.5	0.02	0.02	0.02	0.02	0.02	0
70066	老陶		2	10000	1	1	1	0.8	0.08	0.5	0.02	0.02	0.02	0.02	0.02	0
70066	老陶		3	10000	1	1	1	0.8	0.08	0.5	0.02	0.02	0.02	0.02	0.02	0
70068	活动用金狮子		1	10000	1	1	1	0.45	1.5	1	1	1	1	1	1	0
70068	活动用金狮子		2	10000	1	1	1	0.45	1.5	1	1	1	1	1	1	0
70068	活动用金狮子		3	10000	1	1	1	0.45	1.5	1	1	1	1	1	1	0
70069	龙击枪		1	10000	1	1	1	1	10000	0.5	0	0	0	0	0	0
70069	龙击枪		2	10000	1	1	1	1	10000	0.5	0	0	0	0	0	0
70069	龙击枪		3	10000	1	1	1	1	10000	0.5	0	0	0	0	0	0
70100	飞艇关船体		1	10000	200	1	1	1	1	1	1	1	1	1	1	0
70123	新手引导关草食龙		1	550	100	1	1	0.8	2	1	1	1	1	1	1	0
70123	新手引导关草食龙		2	600	100	1	1	0.8	2	1	1	1	1	1	1	0
70123	新手引导关草食龙		3	600	100	1	1	0.8	2	1	1	1	1	1	1	0
70163	新手引导关蓝速龙		1	180	20	1	1	0.8	1	0.3	1	1	1	1	1	0
70163	新手引导关蓝速龙		2	220	25	1	1	0.8	1	0.3	1	1	1	1	1	0
70163	新手引导关蓝速龙		3	250	23	1	1	0.8	1	0.3	1	1	1	1	1	0
70200	[塔防]野猪		1	1000	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70200	[塔防]野猪		2	1200	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70200	[塔防]野猪		3	1500	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70201	[塔防]蓝速龙		1	1000	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70201	[塔防]蓝速龙		2	1200	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70201	[塔防]蓝速龙		3	1500	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70202	[塔防]黄速龙		1	1000	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70202	[塔防]黄速龙		2	1200	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70202	[塔防]黄速龙		3	1500	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70203	[塔防]红速龙		1	1000	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70203	[塔防]红速龙		2	1200	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70203	[塔防]红速龙		3	1500	30	1	1	1.2	1	0.5	1	1	1	1	1	0
70204	[塔防]野猪王		1	1000	30	1	1	6	1	0.5	1	1	1	1	1	0
70204	[塔防]野猪王		2	1200	30	1	1	6	1	0.5	1	1	1	1	1	0
70204	[塔防]野猪王		3	1500	30	1	1	6	1	0.5	1	1	1	1	1	0
70205	[塔防]蓝速龙王		1	1000	30	1	1	6	1	0.5	1	1	1	1	1	0
70205	[塔防]蓝速龙王		2	1200	30	1	1	6	1	0.5	1	1	1	1	1	0
70205	[塔防]蓝速龙王		3	1500	30	1	1	6	1	0.5	1	1	1	1	1	0
70206	[塔防]黄速龙王		1	1000	30	1	1	6	1	0.5	1	1	1	1	1	0
70206	[塔防]黄速龙王		2	1200	30	1	1	6	1	0.5	1	1	1	1	1	0
70206	[塔防]黄速龙王		3	1500	30	1	1	6	1	0.5	1	1	1	1	1	0
70207	[塔防]红速龙王		1	1000	30	1	1	6	1	0.5	1	1	1	1	1	0
70207	[塔防]红速龙王		2	1200	30	1	1	6	1	0.5	1	1	1	1	1	0
70207	[塔防]红速龙王		3	1500	30	1	1	6	1	0.5	1	1	1	1	1	0
70208	[塔防]大怪鸟		1	8640	151	1	1	0.59	1	0.82	1	1	1	1	1	1
70208	[塔防]大怪鸟		2	11270	201	1	1	0.59	1	0.82	1	1	1	1	1	1
70208	[塔防]大怪鸟		3	17531	376	1	1	0.59	1	0.82	1	1	1	1	1	1
78000	艾露猫主动技-飞机轰炸		1	1500	100	1	1	1	1	1	0	0	0	0	0	0
78000	艾露猫主动技-飞机轰炸		2	1500	100	1	1	1	1	1	0	0	0	0	0	0
78000	艾露猫主动技-飞机轰炸		3	1500	100	1	1	1	1	1	0	0	0	0	0	0
78001	艾露猫主动技-飞机轰炸		1	1500	100	1	1	1	1	1	0	0	0	0	0	0
78001	艾露猫主动技-飞机轰炸		2	1500	100	1	1	1	1	1	0	0	0	0	0	0
78001	艾露猫主动技-飞机轰炸		3	1500	100	1	1	1	1	1	0	0	0	0	0	0
78002	艾露猫主动技-飞机轰炸		1	1500	100	1	1	1	1	1	0	0	0	0	0	0
78002	艾露猫主动技-飞机轰炸		2	1500	100	1	1	1	1	1	0	0	0	0	0	0
78002	艾露猫主动技-飞机轰炸		3	1500	100	1	1	1	1	1	0	0	0	0	0	0
78003	艾露猫主动技-飞机轰炸		1	1500	100	1	1	1	1	1	0	0	0	0	0	0
78003	艾露猫主动技-飞机轰炸		2	1500	100	1	1	1	1	1	0	0	0	0	0	0
78003	艾露猫主动技-飞机轰炸		3	1500	100	1	1	1	1	1	0	0	0	0	0	0
80011	稻草河狸兽		1	90	1	1	1	1	10000	0	1	1	1	1	1	0
#============End of sheet============

#============Begin of sheet============
@Sheet=MultiPlayer
PlayerNum	Multiple	PartBreakMul	FalldownMul	LostBalanceMul	PoisonMul	ParalysisMul	SleepMul	DynamiteMul	StunMul	DamLimit
1	1	1	1	1	1	1	1	1	1	31
2	1.7	1.36	1.7	1.7	1.2	1.2	1.2	1.2	1.2	18.2352941176471
3	2.4	1.92	2.4	2.4	1.35	1.35	1.35	1.35	1.35	12.9166666666667
4	3.1	2.48	3.1	3.1	1.5	1.5	1.5	1.5	1.5	10
5	3.8	3.04	3.8	3.8	1.875	1.875	1.875	1.875	1.875	8.15789473684211
6	4.5	3.6	4.5	4.5	2.25	2.25	2.25	2.25	2.25	6.88888888888889
7	5.2	4.16	5.2	5.2	2.625	2.625	2.625	2.625	2.625	5.96153846153846
8	5.9	4.72	5.9	5.9	3	3	3	3	3	5.25423728813559
9	6.6	5.28	6.6	6.6	3.375	3.375	3.375	3.375	3.375	4.6969696969697
10	7.3	5.84	7.3	7.3	3.75	3.75	3.75	3.75	3.75	4.24657534246575
11	8	6.4	8	8	4.125	4.125	4.125	4.125	4.125	3.875
12	8.7	6.96	8.7	8.7	4.5	4.5	4.5	4.5	4.5	3.5632183908046
#============End of sheet============

#============Begin of sheet============
@Sheet=Pet
MonsterID	Name	MonsterGroup	Difficulty	MaxHealth	PhyAtk	Defence	PhyPDRatio	计算HP标准肉质	标准HP倍数	标准攻击倍数	WaterAtk	FireAtk	LightningAtk	DragonAtk	IceAtk	GoldSliFlag	MonsterAtkPet	PlayerAtkPet
10001	呢特		1	1000	100	1	1									0	40	0.5
10001	呢特		2	1000	100	1	1									0	40	0.5
10001	呢特		3	1000	100	1	1									0	40	0.5
10002	豆咪		1	1000	100	1	1									0	40	0.5
10002	豆咪		2	1000	100	1	1									0	40	0.5
10002	豆咪		3	1000	100	1	1									0	40	0.5
10003	哼格		1	1000	100	1	1									0	40	0.5
10003	哼格		2	1000	100	1	1									0	40	0.5
10003	哼格		3	1000	100	1	1									0	40	0.5
10004	三茉		1	1000	100	1	1									0	40	0.5
10004	三茉		2	1000	100	1	1									0	40	0.5
10004	三茉		3	1000	100	1	1									0	40	0.5
10005	噜米娅		1	1000	100	1	1									0	40	0.5
10005	噜米娅		2	1000	100	1	1									0	40	0.5
10005	噜米娅		3	1000	100	1	1									0	40	0.5
10006	咕嘟美		1	1000	100	1	1									0	40	0.5
10006	咕嘟美		2	1000	100	1	1									0	40	0.5
10006	咕嘟美		3	1000	100	1	1									0	40	0.5
10007	噼克西		1	1000	100	1	1									0	40	0.5
10007	噼克西		2	1000	100	1	1									0	40	0.5
10007	噼克西		3	1000	100	1	1									0	40	0.5
10008	呜里三		1	1000	100	1	1									0	40	0.5
10008	呜里三		2	1000	100	1	1									0	40	0.5
10008	呜里三		3	1000	100	1	1									0	40	0.5
10009	喵小天		1	1000	100	1	1									0	40	0.5
10009	喵小天		2	1000	100	1	1									0	40	0.5
10009	喵小天		3	1000	100	1	1									0	40	0.5
10010			1	1000	100	1	1									0		
10010			2	1000	100	1	1									0		
10010			3	1000	100	1	1									0		
10011			1	1000	100	1	1									0		
10011			2	1000	100	1	1									0		
10011			3	1000	100	1	1									0		
10012			1	1000	100	1	1									0		
10012			2	1000	100	1	1									0		
10012			3	1000	100	1	1									0		
10013			1	1000	100	1	1									0		
10013			2	1000	100	1	1									0		
10013			3	1000	100	1	1									0		
10014			1	1000	100	1	1									0		
10014			2	1000	100	1	1									0		
10014			3	1000	100	1	1									0		
10015	圈尾思奇		1	1000	100	1	1									0	40	0.5
10015	圈尾思奇		2	1000	100	1	1									0	40	0.5
10015	圈尾思奇		3	1000	100	1	1									0	40	0.5
10016	随机猫1		1	1000	100	1	1									0	40	0.5
10016	随机猫1		2	1000	100	1	1									0	40	0.5
10016	随机猫1		3	1000	100	1	1									0	40	0.5
10017	随机猫2		1	1000	100	1	1									0	40	0.5
10017	随机猫2		2	1000	100	1	1									0	40	0.5
10017	随机猫2		3	1000	100	1	1									0	40	0.5
10018	随机猫3		1	1000	100	1	1									0	40	0.5
10018	随机猫3		2	1000	100	1	1									0	40	0.5
10018	随机猫3		3	1000	100	1	1									0	40	0.5
10019	随机猫4		1	1000	100	1	1									0	40	0.5
10019	随机猫4		2	1000	100	1	1									0	40	0.5
10019	随机猫4		3	1000	100	1	1									0	40	0.5
10020	随机猫5		1	1000	100	1	1									0	40	0.5
10020	随机猫5		2	1000	100	1	1									0	40	0.5
10020	随机猫5		3	1000	100	1	1									0	40	0.5
10021	随机猫6		1	1000	100	1	1									0	40	0.5
10021	随机猫6		2	1000	100	1	1									0	40	0.5
10021	随机猫6		3	1000	100	1	1									0	40	0.5
10022	随机猫7		1	1000	100	1	1									0	40	0.5
10022	随机猫7		2	1000	100	1	1									0	40	0.5
10022	随机猫7		3	1000	100	1	1									0	40	0.5
10023	随机猫8		1	1000	100	1	1									0	40	0.5
10023	随机猫8		2	1000	100	1	1									0	40	0.5
10023	随机猫8		3	1000	100	1	1									0	40	0.5
10024	随机猫9		1	1000	100	1	1									0	40	0.5
10024	随机猫9		2	1000	100	1	1									0	40	0.5
10024	随机猫9		3	1000	100	1	1									0	40	0.5
10025	随机猫10		1	1000	100	1	1									0	40	0.5
10025	随机猫10		2	1000	100	1	1									0	40	0.5
10025	随机猫10		3	1000	100	1	1									0	40	0.5
10026	喵喵		1	1000	100	1	1									0	40	0.5
10026	喵喵		2	1000	100	1	1									0	40	0.5
10026	喵喵		3	1000	100	1	1									0	40	0.5
10499			1	1000	100	1	1									0		
10499			2	1000	100	1	1									0		
10499			3	1000	100	1	1									0		
10498			1	1000	100	1	1									0		
10498			2	1000	100	1	1									0		
10498			3	1000	100	1	1									0		
10497			1	1000	100	1	1									0		
10497			2	1000	100	1	1									0		
10497			3	1000	100	1	1									0		
10496			1	1000	100	1	1									0		
10496			2	1000	100	1	1									0		
10496			3	1000	100	1	1									0		
#============End of sheet============

#============Begin of sheet============
@Sheet=PoisonDamage
等级	关卡模式	难度	人对怪毒伤系数	怪对人毒伤系数
1	1	1	2.2275	1
1	1	2	2.2275	1
1	1	3	2.2275	1
1	2	1	2.2275	1
1	2	2	2.2275	1
1	2	3	2.2275	1
1	3	1	2.2275	1
1	3	2	2.2275	1
1	3	3	2.2275	1
1	4	1	2.2275	1
1	4	2	2.2275	1
1	4	3	2.2275	1
1	5	1	2.2275	1
1	5	2	2.2275	1
1	5	3	2.2275	1
2	1	1	2.2275	1
2	1	2	2.2275	1
2	1	3	2.2275	1
2	2	1	2.2275	1
2	2	2	2.2275	1
2	2	3	2.2275	1
2	3	1	2.2275	1
2	3	2	2.2275	1
2	3	3	2.2275	1
2	4	1	2.2275	1
2	4	2	2.2275	1
2	4	3	2.2275	1
2	5	1	2.2275	1
2	5	2	2.2275	1
2	5	3	2.2275	1
3	1	1	2.2275	1
3	1	2	2.2275	1
3	1	3	2.2275	1
3	2	1	2.2275	1
3	2	2	2.2275	1
3	2	3	2.2275	1
3	3	1	2.2275	1
3	3	2	2.2275	1
3	3	3	2.2275	1
3	4	1	2.2275	1
3	4	2	2.2275	1
3	4	3	2.2275	1
3	5	1	2.2275	1
3	5	2	2.2275	1
3	5	3	2.2275	1
4	1	1	2.2275	1
4	1	2	2.2275	1
4	1	3	2.2275	1
4	2	1	2.2275	1
4	2	2	2.2275	1
4	2	3	2.2275	1
4	3	1	2.2275	1
4	3	2	2.2275	1
4	3	3	2.2275	1
4	4	1	2.2275	1
4	4	2	2.2275	1
4	4	3	2.2275	1
4	5	1	2.2275	1
4	5	2	2.2275	1
4	5	3	2.2275	1
5	1	1	2.75785714285714	1
5	1	2	2.75785714285714	1
5	1	3	2.75785714285714	1
5	2	1	2.75785714285714	1
5	2	2	2.75785714285714	1
5	2	3	2.75785714285714	1
5	3	1	2.75785714285714	1
5	3	2	2.75785714285714	1
5	3	3	2.75785714285714	1
5	4	1	2.75785714285714	1
5	4	2	2.75785714285714	1
5	4	3	2.75785714285714	1
5	5	1	2.75785714285714	1
5	5	2	2.75785714285714	1
5	5	3	2.75785714285714	1
6	1	1	2.86392857142857	1
6	1	2	2.86392857142857	1
6	1	3	2.86392857142857	1
6	2	1	2.86392857142857	1
6	2	2	2.86392857142857	1
6	2	3	2.86392857142857	1
6	3	1	2.86392857142857	1
6	3	2	2.86392857142857	1
6	3	3	2.86392857142857	1
6	4	1	2.86392857142857	1
6	4	2	2.86392857142857	1
6	4	3	2.86392857142857	1
6	5	1	2.86392857142857	1
6	5	2	2.86392857142857	1
6	5	3	2.86392857142857	1
7	1	1	2.97	1
7	1	2	2.97	1
7	1	3	2.97	1
7	2	1	2.97	1
7	2	2	2.97	1
7	2	3	2.97	1
7	3	1	2.97	1
7	3	2	2.97	1
7	3	3	2.97	1
7	4	1	2.97	1
7	4	2	2.97	1
7	4	3	2.97	1
7	5	1	2.97	1
7	5	2	2.97	1
7	5	3	2.97	1
8	1	1	3.07607142857143	1
8	1	2	3.07607142857143	1
8	1	3	3.07607142857143	1
8	2	1	3.07607142857143	1
8	2	2	3.07607142857143	1
8	2	3	3.07607142857143	1
8	3	1	3.07607142857143	1
8	3	2	3.07607142857143	1
8	3	3	3.07607142857143	1
8	4	1	3.07607142857143	1
8	4	2	3.07607142857143	1
8	4	3	3.07607142857143	1
8	5	1	3.07607142857143	1
8	5	2	3.07607142857143	1
8	5	3	3.07607142857143	1
9	1	1	3.18214285714286	1
9	1	2	3.18214285714286	1
9	1	3	3.18214285714286	1
9	2	1	3.18214285714286	1
9	2	2	3.18214285714286	1
9	2	3	3.18214285714286	1
9	3	1	3.18214285714286	1
9	3	2	3.18214285714286	1
9	3	3	3.18214285714286	1
9	4	1	3.18214285714286	1
9	4	2	3.18214285714286	1
9	4	3	3.18214285714286	1
9	5	1	3.18214285714286	1
9	5	2	3.18214285714286	1
9	5	3	3.18214285714286	1
10	1	1	3.34125	1
10	1	2	3.34125	1
10	1	3	3.34125	1
10	2	1	3.34125	1
10	2	2	3.34125	1
10	2	3	3.34125	1
10	3	1	3.34125	1
10	3	2	3.34125	1
10	3	3	3.34125	1
10	4	1	3.34125	1
10	4	2	3.34125	1
10	4	3	3.34125	1
10	5	1	3.34125	1
10	5	2	3.34125	1
10	5	3	3.34125	1
11	1	1	3.50035714285714	1
11	1	2	3.50035714285714	1
11	1	3	3.50035714285714	1
11	2	1	3.50035714285714	1
11	2	2	3.50035714285714	1
11	2	3	3.50035714285714	1
11	3	1	3.50035714285714	1
11	3	2	3.50035714285714	1
11	3	3	3.50035714285714	1
11	4	1	3.50035714285714	1
11	4	2	3.50035714285714	1
11	4	3	3.50035714285714	1
11	5	1	3.50035714285714	1
11	5	2	3.50035714285714	1
11	5	3	3.50035714285714	1
12	1	1	3.65946428571429	1
12	1	2	3.65946428571429	1
12	1	3	3.65946428571429	1
12	2	1	3.65946428571429	1
12	2	2	3.65946428571429	1
12	2	3	3.65946428571429	1
12	3	1	3.65946428571429	1
12	3	2	3.65946428571429	1
12	3	3	3.65946428571429	1
12	4	1	3.65946428571429	1
12	4	2	3.65946428571429	1
12	4	3	3.65946428571429	1
12	5	1	3.65946428571429	1
12	5	2	3.65946428571429	1
12	5	3	3.65946428571429	1
13	1	1	3.81857142857143	1
13	1	2	3.81857142857143	1
13	1	3	3.81857142857143	1
13	2	1	3.81857142857143	1
13	2	2	3.81857142857143	1
13	2	3	3.81857142857143	1
13	3	1	3.81857142857143	1
13	3	2	3.81857142857143	1
13	3	3	3.81857142857143	1
13	4	1	3.81857142857143	1
13	4	2	3.81857142857143	1
13	4	3	3.81857142857143	1
13	5	1	3.81857142857143	1
13	5	2	3.81857142857143	1
13	5	3	3.81857142857143	1
14	1	1	3.97767857142857	1
14	1	2	3.97767857142857	1
14	1	3	3.97767857142857	1
14	2	1	3.97767857142857	1
14	2	2	3.97767857142857	1
14	2	3	3.97767857142857	1
14	3	1	3.97767857142857	1
14	3	2	3.97767857142857	1
14	3	3	3.97767857142857	1
14	4	1	3.97767857142857	1
14	4	2	3.97767857142857	1
14	4	3	3.97767857142857	1
14	5	1	3.97767857142857	1
14	5	2	3.97767857142857	1
14	5	3	3.97767857142857	1
15	1	1	4.08375	1
15	1	2	4.08375	1
15	1	3	4.08375	1
15	2	1	4.08375	1
15	2	2	4.08375	1
15	2	3	4.08375	1
15	3	1	4.08375	1
15	3	2	4.08375	1
15	3	3	4.08375	1
15	4	1	4.08375	1
15	4	2	4.08375	1
15	4	3	4.08375	1
15	5	1	4.08375	1
15	5	2	4.08375	1
15	5	3	4.08375	1
16	1	1	4.18982142857143	1
16	1	2	4.18982142857143	1
16	1	3	4.18982142857143	1
16	2	1	4.18982142857143	1
16	2	2	4.18982142857143	1
16	2	3	4.18982142857143	1
16	3	1	4.18982142857143	1
16	3	2	4.18982142857143	1
16	3	3	4.18982142857143	1
16	4	1	4.18982142857143	1
16	4	2	4.18982142857143	1
16	4	3	4.18982142857143	1
16	5	1	4.18982142857143	1
16	5	2	4.18982142857143	1
16	5	3	4.18982142857143	1
17	1	1	4.29589285714286	1
17	1	2	4.29589285714286	1
17	1	3	4.29589285714286	1
17	2	1	4.29589285714286	1
17	2	2	4.29589285714286	1
17	2	3	4.29589285714286	1
17	3	1	4.29589285714286	1
17	3	2	4.29589285714286	1
17	3	3	4.29589285714286	1
17	4	1	4.29589285714286	1
17	4	2	4.29589285714286	1
17	4	3	4.29589285714286	1
17	5	1	4.29589285714286	1
17	5	2	4.29589285714286	1
17	5	3	4.29589285714286	1
18	1	1	4.40196428571428	1
18	1	2	4.40196428571428	1
18	1	3	4.40196428571428	1
18	2	1	4.40196428571428	1
18	2	2	4.40196428571428	1
18	2	3	4.40196428571428	1
18	3	1	4.40196428571428	1
18	3	2	4.40196428571428	1
18	3	3	4.40196428571428	1
18	4	1	4.40196428571428	1
18	4	2	4.40196428571428	1
18	4	3	4.40196428571428	1
18	5	1	4.40196428571428	1
18	5	2	4.40196428571428	1
18	5	3	4.40196428571428	1
19	1	1	4.50803571428571	1
19	1	2	4.50803571428571	1
19	1	3	4.50803571428571	1
19	2	1	4.50803571428571	1
19	2	2	4.50803571428571	1
19	2	3	4.50803571428571	1
19	3	1	4.50803571428571	1
19	3	2	4.50803571428571	1
19	3	3	4.50803571428571	1
19	4	1	4.50803571428571	1
19	4	2	4.50803571428571	1
19	4	3	4.50803571428571	1
19	5	1	4.50803571428571	1
19	5	2	4.50803571428571	1
19	5	3	4.50803571428571	1
20	1	1	4.56107142857143	1
20	1	2	4.56107142857143	1
20	1	3	4.56107142857143	1
20	2	1	4.56107142857143	1
20	2	2	4.56107142857143	1
20	2	3	4.56107142857143	1
20	3	1	4.56107142857143	1
20	3	2	4.56107142857143	1
20	3	3	4.56107142857143	1
20	4	1	4.56107142857143	1
20	4	2	4.56107142857143	1
20	4	3	4.56107142857143	1
20	5	1	4.56107142857143	1
20	5	2	4.56107142857143	1
20	5	3	4.56107142857143	1
21	1	1	4.72017857142857	1
21	1	2	4.72017857142857	1
21	1	3	4.72017857142857	1
21	2	1	4.72017857142857	1
21	2	2	4.72017857142857	1
21	2	3	4.72017857142857	1
21	3	1	4.72017857142857	1
21	3	2	4.72017857142857	1
21	3	3	4.72017857142857	1
21	4	1	4.72017857142857	1
21	4	2	4.72017857142857	1
21	4	3	4.72017857142857	1
21	5	1	4.72017857142857	1
21	5	2	4.72017857142857	1
21	5	3	4.72017857142857	1
22	1	1	4.87928571428571	1
22	1	2	4.87928571428571	1
22	1	3	4.87928571428571	1
22	2	1	4.87928571428571	1
22	2	2	4.87928571428571	1
22	2	3	4.87928571428571	1
22	3	1	4.87928571428571	1
22	3	2	4.87928571428571	1
22	3	3	4.87928571428571	1
22	4	1	4.87928571428571	1
22	4	2	4.87928571428571	1
22	4	3	4.87928571428571	1
22	5	1	4.87928571428571	1
22	5	2	4.87928571428571	1
22	5	3	4.87928571428571	1
23	1	1	5.03839285714286	1
23	1	2	5.03839285714286	1
23	1	3	5.03839285714286	1
23	2	1	5.03839285714286	1
23	2	2	5.03839285714286	1
23	2	3	5.03839285714286	1
23	3	1	5.03839285714286	1
23	3	2	5.03839285714286	1
23	3	3	5.03839285714286	1
23	4	1	5.03839285714286	1
23	4	2	5.03839285714286	1
23	4	3	5.03839285714286	1
23	5	1	5.03839285714286	1
23	5	2	5.03839285714286	1
23	5	3	5.03839285714286	1
24	1	1	5.1975	1
24	1	2	5.1975	1
24	1	3	5.1975	1
24	2	1	5.1975	1
24	2	2	5.1975	1
24	2	3	5.1975	1
24	3	1	5.1975	1
24	3	2	5.1975	1
24	3	3	5.1975	1
24	4	1	5.1975	1
24	4	2	5.1975	1
24	4	3	5.1975	1
24	5	1	5.1975	1
24	5	2	5.1975	1
24	5	3	5.1975	1
25	1	1	5.35660714285714	1
25	1	2	5.35660714285714	1
25	1	3	5.35660714285714	1
25	2	1	5.35660714285714	1
25	2	2	5.35660714285714	1
25	2	3	5.35660714285714	1
25	3	1	5.35660714285714	1
25	3	2	5.35660714285714	1
25	3	3	5.35660714285714	1
25	4	1	5.35660714285714	1
25	4	2	5.35660714285714	1
25	4	3	5.35660714285714	1
25	5	1	5.35660714285714	1
25	5	2	5.35660714285714	1
25	5	3	5.35660714285714	1
26	1	1	5.51571428571429	1
26	1	2	5.51571428571429	1
26	1	3	5.51571428571429	1
26	2	1	5.51571428571429	1
26	2	2	5.51571428571429	1
26	2	3	5.51571428571429	1
26	3	1	5.51571428571429	1
26	3	2	5.51571428571429	1
26	3	3	5.51571428571429	1
26	4	1	5.51571428571429	1
26	4	2	5.51571428571429	1
26	4	3	5.51571428571429	1
26	5	1	5.51571428571429	1
26	5	2	5.51571428571429	1
26	5	3	5.51571428571429	1
27	1	1	5.67482142857143	1
27	1	2	5.67482142857143	1
27	1	3	5.67482142857143	1
27	2	1	5.67482142857143	1
27	2	2	5.67482142857143	1
27	2	3	5.67482142857143	1
27	3	1	5.67482142857143	1
27	3	2	5.67482142857143	1
27	3	3	5.67482142857143	1
27	4	1	5.67482142857143	1
27	4	2	5.67482142857143	1
27	4	3	5.67482142857143	1
27	5	1	5.67482142857143	1
27	5	2	5.67482142857143	1
27	5	3	5.67482142857143	1
28	1	1	5.83392857142857	1
28	1	2	5.83392857142857	1
28	1	3	5.83392857142857	1
28	2	1	5.83392857142857	1
28	2	2	5.83392857142857	1
28	2	3	5.83392857142857	1
28	3	1	5.83392857142857	1
28	3	2	5.83392857142857	1
28	3	3	5.83392857142857	1
28	4	1	5.83392857142857	1
28	4	2	5.83392857142857	1
28	4	3	5.83392857142857	1
28	5	1	5.83392857142857	1
28	5	2	5.83392857142857	1
28	5	3	5.83392857142857	1
29	1	1	5.99303571428571	1
29	1	2	5.99303571428571	1
29	1	3	5.99303571428571	1
29	2	1	5.99303571428571	1
29	2	2	5.99303571428571	1
29	2	3	5.99303571428571	1
29	3	1	5.99303571428571	1
29	3	2	5.99303571428571	1
29	3	3	5.99303571428571	1
29	4	1	5.99303571428571	1
29	4	2	5.99303571428571	1
29	4	3	5.99303571428571	1
29	5	1	5.99303571428571	1
29	5	2	5.99303571428571	1
29	5	3	5.99303571428571	1
30	1	1	6.15214285714285	1
30	1	2	6.15214285714285	1
30	1	3	6.15214285714285	1
30	2	1	6.15214285714285	1
30	2	2	6.15214285714285	1
30	2	3	6.15214285714285	1
30	3	1	6.15214285714285	1
30	3	2	6.15214285714285	1
30	3	3	6.15214285714285	1
30	4	1	6.15214285714285	1
30	4	2	6.15214285714285	1
30	4	3	6.15214285714285	1
30	5	1	6.15214285714285	1
30	5	2	6.15214285714285	1
30	5	3	6.15214285714285	1
31	1	1	6.31125	1
31	1	2	6.31125	1
31	1	3	6.31125	1
31	2	1	6.31125	1
31	2	2	6.31125	1
31	2	3	6.31125	1
31	3	1	6.31125	1
31	3	2	6.31125	1
31	3	3	6.31125	1
31	4	1	6.31125	1
31	4	2	6.31125	1
31	4	3	6.31125	1
31	5	1	6.31125	1
31	5	2	6.31125	1
31	5	3	6.31125	1
32	1	1	6.47035714285714	1
32	1	2	6.47035714285714	1
32	1	3	6.47035714285714	1
32	2	1	6.47035714285714	1
32	2	2	6.47035714285714	1
32	2	3	6.47035714285714	1
32	3	1	6.47035714285714	1
32	3	2	6.47035714285714	1
