#TSV
#============Begin of sheet============
@Sheet=技能珠
总表ID	物品名称	说明	物品等级	稀有度	图标ID	离开副本是否保留	RANK	物品主类	物品中类	物品子类	绑定类型	拥有上限	携带上限	堆叠上限	农场精算点数	可否摧毁	购买价格	出售价格	是否商城道具	可否分解	物品过期时间	物品过期Tag	模型资源(男)	模型资源(女)	角色等级需求	种族需求	星级职业需求	星级等级需求	需求技能1ID	需求技能1等级MIN	需求技能1等级MAX	需求技能2ID	需求技能2等级MIN	需求技能2等级MAX	猎团等级需求	宠物等级需求	性别需求	需求地区ID	需求LevelMode	需求关卡ID	物品使用次数	CD时间	共享CD组	CD下线是否保留	使用目标	动作技能	物品使用功能1名称	物品使用功能1参数1	物品使用功能1参数2	物品使用功能1参数3	物品使用功能2名称	物品使用功能2参数1	物品使用功能2参数2	物品使用功能2参数3	物品使用功能3名称	物品使用功能3参数1	物品使用功能3参数2	物品使用功能3参数3	物品使用功能4名称	物品使用功能4参数1	物品使用功能4参数2	物品使用功能4参数3	对应技能1ID	点数1	对应技能2ID	点数2	对应技能3ID	点数3	对应技能4ID	点数4	可否被偷窃	共享携带上限组ID	物品伤害信息	排序参数	镶嵌需求孔数	镶嵌需求装备等级Min	镶嵌需求装备等级Max	商城索引ID	素材分类_1	素材价值_1	素材分类_2	素材价值_2	素材分类_3	素材价值_3	素材分类_4	素材价值_4	素材分类_5	素材价值_5	素材分类_6	素材价值_6	素材分类_7	素材价值_7	素材分类_8	素材价值_8	素材分类_9	素材价值_9	素材分类_10	素材价值_10	副本中使用次数	随机狩猎奖励点	解绑道具	解绑道具数量
29414	斗魄珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：斗魄+1，烈魄-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：麒麟的韧雷尾×1  白银的髭×1  高级技能珠素材券×5</FONT><BR>"	1	2	prop_sb_09	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	1	168	-1	0	0	0	0	0	29414			1	1	999																									
29415	斗魄珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：斗魄+3，烈魄-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：麒麟的苍角×2  白银的髭×1  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167	3	168	-2	0	0	0	0	0	29415			2	1	999																									
29416	烈魄珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：烈魄+1，斗魄-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：盾蟹的黑胸甲×1  葵结晶×1  高级技能珠素材券×5</FONT><BR>"	1	2	prop_sb_09	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	1	167	-1	0	0	0	0	0	29416			1	1	999																									
29417	烈魄珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：烈魄+3，斗魄-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：极品黑珍珠×2  葵结晶×1  高级技能珠素材券×10</FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	168	3	167	-2	0	0	0	0	0	29417			2	1	999																									
29418	节食珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：节食+2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：恐暴龙的渴血×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183	2	0	0	0	0	0	0	0	29418			1	1	999																									
29419	钢刃珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：研磨术+1，研磨师-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：盾蟹的水泡袋×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	1	119	-1	0	0	0	0	0	29419			1	1	999																									
29420	钢刃珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：研磨术+4，研磨师-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：镰蟹的水泡袋×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172	4	119	-2	0	0	0	0	0	29420			3	1	999																									
29421	受身珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：受身+2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：雪狮子的壮毛×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	178	2	0	0	0	0	0	0	0	29421			1	1	999																									
29422	断食珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：断食+1，耐力消耗-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：剑极狼的猛毛×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	1	62	-1	0	0	0	0	0	29422			1	1	999																									
29423	断食珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：断食+3，耐力消耗-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：狞龙的暴角×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	179	3	62	-2	0	0	0	0	0	29423			2	1	999																									
29424	三眼珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：属击+1，体力-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：超电大雷光虫×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	1	10	-1	0	0	0	0	0	29424			1	1	999																									
29425	三眼珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：属击+4，体力-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：麒麟的刚腱×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	180	4	10	-2	0	0	0	0	0	29425			3	1	999																									
29426	寒暑珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：气候+1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：麒麟的雷髭×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	1	0	0	0	0	0	0	0	29426			1	1	999																									
29427	寒暑珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：气候+3</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：金狮子的战血×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106	3	0	0	0	0	0	0	0	29427			2	1	999																									
29428	追击珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：追击+1，特殊攻击-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：剑刹狼的猛毛×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	1	36	-1	0	0	0	0	0	29428			1	1	999																									
29429	追击珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：追击+4，特殊攻击-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：黑铠龙的灼壳×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	181	4	36	-2	0	0	0	0	0	29429			3	1	999																									
29430	猫佑珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：猫车守护+1，加护-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：五相御神的狂爪×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	1	23	-1	0	0	0	0	0	29430			1	1	999																									
29431	猫佑珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：猫车守护+3，加护-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：灭星龙的乾元玉×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	173	3	23	-2	0	0	0	0	0	29431			2	1	999																									
29432	好运珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：运气+1，加护-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：不详的喙×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	1	23	-1	0	0	0	0	0	29432			1	1	999																									
29433	好运珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：运气+4，加护-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：金火龙的煌壳×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174	4	23	-2	0	0	0	0	0	29433			3	1	999																									
29434	节俭珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：弹药节约+1，装填术-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：沙龙的逆鳞×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	1	112	-1	0	0	0	0	0	29434			1	1	999																									
29435	节俭珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：弹药节约+3，装填术-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：电甲虫的刃壳×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	169	3	112	-2	0	0	0	0	0	29435			2	1	999																									
29436	连射珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：自动装填+1，反动-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：铠龙的灼壳×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	1	131	-1	0	0	0	0	0	29436			1	1	999																									
29437	连射珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：自动装填+3，反动-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：祸星龙的荒壳×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	182	3	131	-2	0	0	0	0	0	29437			2	1	999																									
29438	自愈珠【1】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：自愈+1，回复速度-1</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：尾晶蝎的原液×1  高级技能珠素材券×5     </FONT><BR>"	1	3	prop_sb_09	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	1	11	-1	0	0	0	0	0	29438			1	1	999																									
29439	自愈珠【2】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：自愈+3，回复速度-2</FONT><BR><FONT COLOR=\"\#6285C6\" >来源：珠宝调和\n所需素材：炎轰龙的虎皮×1  高级技能珠素材券×10     </FONT><BR>"	1	3	prop_sb_10	1	0	1	12	1	2	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	170	3	11	-2	0	0	0	0	0	29439			2	1	999																									
29440	倒地珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：倒地之力+4，达人-2</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	4	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	84	4	3	-2	0	0	0	0	0	29231			3	1	999																									
29441	强壁珠【3】	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：防御强化+5，耐力消耗-2</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	4	prop_sb_03	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	51	5	62	-2	0	0	0	0	0	29252			3	1	999																									
35001	攻击珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：攻击+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	0	0	1	12	1	0	0	0	99		0	0	0	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	10	0	0	0	0	0	0	0	35001			1	40	999																									
35002	防御珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：防御+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	10	0	0	0	0	0	0	0	35002			1	40	999																									
35003	强弹珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：通常弹强化+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	39	10	0	0	0	0	0	0	0	35003			1	40	999																									
35004	耐痹珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：麻痹抵抗+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	10	0	0	0	0	0	0	0	35004			1	40	999																									
35005	倍痹珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：麻痹抵抗-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	-10	0	0	0	0	0	0	0	35005			1	40	999																									
35006	火炎珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：火属性攻击+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14	10	0	0	0	0	0	0	0	35006			1	40	999																									
35007	重击珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：重击+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25	10	0	0	0	0	0	0	0	35007			1	40	999																									
35008	痛击珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：痛击+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	29	10	0	0	0	0	0	0	0	35008			1	40	999																									
35009	散弹珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：散弹强化+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	41	10	0	0	0	0	0	0	0	35009			1	40	999																									
35010	吸引珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：荷尔蒙+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	44	10	0	0	0	0	0	0	0	35010			1	40	999																									
35011	耐眠珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：睡眠抵抗+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	10	0	0	0	0	0	0	0	35011			1	40	999																									
35012	睡眠珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：睡眠抵抗-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	20	-10	0	0	0	0	0	0	0	35012			1	40	999																									
35013	贯通珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：贯通弹强化+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40	10	0	0	0	0	0	0	0	35013			1	40	999																									
35014	体术珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：体术+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	10	0	0	0	0	0	0	0	35014			1	40	999																									
35015	弱体珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：体术-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32	-10	0	0	0	0	0	0	0	35015			1	40	999																									
35016	加护珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：加护+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	10	0	0	0	0	0	0	0	35016			1	40	999																									
35017	恶灵珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：加护-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23	-10	0	0	0	0	0	0	0	35017			1	40	999																									
35018	达人珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：达人+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	10	0	0	0	0	0	0	0	35018			1	40	999																									
35019	菜鸟珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：达人-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	-10	0	0	0	0	0	0	0	35019			1	40	999																									
35020	斩铁珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：锋利度+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	10	0	0	0	0	0	0	0	35020			1	40	999																									
35021	风化珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：锋利度-10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	3	prop_sb_02	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	69	-10	0	0	0	0	0	0	0	35021			1	40	999																									
35022	耐毒珠	"<FONT COLOR=\"\#68A16A\" >镶嵌到装备上：毒抵抗+10</FONT><BR><FONT COLOR=\"\#6285C6\" ></FONT><BR>"	1	2	prop_sb_01	1	0	1	12	1	0	0	0	99		0	280	1	0	0	0		0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21	10	0	0	0	0	0	0	0	35022			1	40	999																									
