#TSV
#============Begin of sheet============
@Sheet=可选技能
技能ID	技能名称	技能组ID	是否未开放	类型ID	客户端分页ID	客户端分页名称	客户端分组ID	客户端分组名称	cost值	cost增量	被动技组	被动技能点数	被动技编号	是否默认激活	解锁赠送重置次数	需求银币	需求素材ID_1	需求素材数量_1	需求素材ID_2	需求素材数量_2	需求素材ID_3	需求素材数量_3	需求素材ID_4	需求素材数量_4	需求素材ID_5	需求素材数量_5	需求素材ID_6	需求素材数量_6	泛型素材类型_1	泛型素材点数_1	泛型素材类型_2	泛型素材点数_2	泛型素材类型_3	泛型素材点数_3	泛型素材类型_4	泛型素材点数_4	泛型素材类型_5	泛型素材点数_5	泛型素材类型_6	泛型素材点数_6	素材代币ID1	素材代币个数1	素材代币点数1	素材代币ID2	素材代币个数2	素材代币点数2	素材代币ID3	素材代币个数3	素材代币点数3	素材代币ID4	素材代币个数4	素材代币点数4	素材代币ID5	素材代币个数5	素材代币点数5	素材代币ID6	素材代币个数6	素材代币点数6
18073	Ice Atk +1	18		1	1	Attack	3	Element	20	1	17	10	73	0	1	800													52	35											21474	4	10															
18074	Ice Atk +2	18		1	1	Attack	3	Element	40	1	17	15	74	0	1	1600	21465	1											154	27											21474	2	10															
18075	Ice Atk +3	18		1	1	Attack	3	Element	60	1	17	20	75	0	1	2400	21465	2											155	35											21474	2	10															
18077	Negate Paralysis	18		1	2	Defense	4	Special Skills	60	1	18	10	78	0	1	2400	21465	2											148	70											21474	4	10															
18079	Halve Stun	18		1	2	Defense	4	Special Skills	30	1	19	10	80	0	1	1200													55	40											21474	4	10															
18080	Negate Stun	18		1	2	Defense	4	Special Skills	60	1	19	15	81	0	1	2400	21465	2											160	70	5	140									21474	4	10	21474	14	10												
18082	Negate Sleep	18		1	2	Defense	4	Special Skills	50	1	20	10	84	0	1	2000	21465	2											152	70											21474	4	10															
18084	Halve Poison	18		1	2	Defense	4	Special Skills	20	1	21	10	86	0	1	800													52	35											21474	4	10															
18085	Negate Poison	18		1	2	Defense	4	Special Skills	40	1	21	15	87	0	1	1600	21465	2											161	70	5	140									21474	4	10	21474	14	10												
18091	Divine Blessing	18		1	2	Defense	2	Enhancement Skills	40	1	23	10	93	0	1	1600	21465	1											135	55											21474	3	10															
18098	Partbreaker	18		1	1	Attack	2	Enhancement Skills	50	1	25	10	100	0	1	2000	21465	5											157	90											21474	5	10															
18099	Destruction God	18		1	1	Attack	2	Enhancement Skills	80	1	25	15	101	0	1	3000	21465	8											160	150	5	300									21474	8	10	21474	30	10												
18100	Adrenaline +1	18		1	3	Status	2	Enhancement Skills	50	1	26	10	102	0	1	1600	21465	2											156	70											21474	4	10															
18106	Weakness Exploit	18		1	1	Attack	4	Special Skills	60	1	29	10	108	0	1	2400	21465	5											160	90	5	180									21474	5	10	21474	18	10												
18107	Pierce S Lv1 +3	18		1	1	Attack	2	Enhancement Skills	30	1	30	10	109	0	1	1200													159	25											21474	2	10															
18108	Pierce S Lv2 +3	18		1	1	Attack	2	Enhancement Skills	45	1	30	15	110	0	1	1800	21465	2											161	70	5	140									21474	4	10	21474	14	10												
18109	Pierce S Lv3 +3	18		1	1	Attack	2	Enhancement Skills	60	1	30	20	111	0	1	2400	21465	6											151	100	5	200									21474	5	10	21474	20	10												
18110	Halve Hunger	18		1	3	Status	4	Special Skills	15	1	31	10	112	0	1	600													55	35											21474	4	10															
18111	Negate Hunger	18		1	3	Status	4	Special Skills	30	1	31	20	113	0	1	1200													151	50	5	100									21474	3	10	21474	10	10												
18113	Constitution +1	18		1	2	Defense	2	Enhancement Skills	20	1	32	10	115	0	1	800													55	35											21474	4	10															
18114	Constitution +2	18		1	2	Defense	2	Enhancement Skills	40	1	32	15	116	0	1	1600	21465	2											161	70	5	140									21474	4	10	21474	14	10												
18115	Constitution +3	18		1	2	Defense	2	Enhancement Skills	60	1	32	20	117	0	1	2400	21465	5											156	90											21474	5	10															
18118	Butterfly Form	18		1	3	Status	2	Enhancement Skills	60	1	33	10	120	0	1	2400	21465	2											134	70											21474	4	10															
18119	Pellet S Lv1 +2	18		1	1	Attack	2	Enhancement Skills	30	1	34	10	121	0	1	1200													161	50	5	100									21474	3	10	21474	10	10												
18120	Pellet S Lv2 +2	18		1	1	Attack	2	Enhancement Skills	45	1	34	15	122	0	1	1800	21465	2											163	35	5	140									21474	2	10	21474	14	10												
18121	Pellet S Lv3 +2	18		1	1	Attack	2	Enhancement Skills	60	1	34	20	123	0	1	2400	21465	6											157	100											21474	5	10															
18122	Reload Spd +1	18		1	1	Attack	2	Enhancement Skills	40	1	35	10	124	0	1	1600	21465	1											158	55											21474	3	10															
18127	Status Atk +1	18		1	1	Attack	2	Enhancement Skills	50	1	36	10	129	0	1	2000	21465	2											159	35											21474	2	10															
18131	Crag S Lv1 +2	18		1	1	Attack	2	Enhancement Skills	30	1	37	10	133	0	1	1200													156	50											21474	3	10															
18132	Crag S Lv2 +2	18		1	1	Attack	2	Enhancement Skills	45	1	37	15	134	0	1	1800	21465	2											151	70	5	140									21474	4	10	21474	14	10												
18133	Crag S Lv3 +2	18		1	1	Attack	2	Enhancement Skills	60	1	37	20	135	0	1	2400	21465	6											159	50											21474	3	10															
18134	Trap Master	18		1	3	Status	4	Special Skills	30	1	38	10	136	0	1	1200													56	20											21474	2	10															
18135	Normal/Rapid Up	18		1	1	Attack	2	Enhancement Skills	80	1	39	10	137	0	1	3200	21465	8											163	75	5	300									21474	4	10	21474	30	10												
18136	Pierce/Pierce Up	18		1	1	Attack	2	Enhancement Skills	60	1	40	10	138	0	1	2400	21465	5											160	90	5	180									21474	5	10	21474	18	10												
18137	Pellet/Spread Up	18		1	1	Attack	2	Enhancement Skills	60	1	41	10	139	0	1	2400	21465	5											157	90											21474	5	10															
18138	Tremor Res	18		1	2	Defense	4	Special Skills	50	1	42	10	140	0	1	2000	21465	2											158	70											21474	4	10															
18139	See Through +1	18		1	2	Defense	4	Special Skills	30	1	43	10	141	0	1	1200													55	40											21474	4	10															
18140	See Through +2	18		1	2	Defense	4	Special Skills	60	1	43	15	142	0	1	2400	21465	5											155	45											21474	3	10															
18141	Attract	18		1	1	Attack	4	Special Skills	40	1	44	10	143	0	1	2000	21465	1											127	55											21474	3	10															
18142	Use Sleep Coat	18		1	1	Attack	2	Enhancement Skills	60	1	45	10	144	0	1	2400	21465	5											151	90	5	180									21474	5	10	21474	18	10												
18143	Use Para Coat	18		1	1	Attack	2	Enhancement Skills	60	1	46	10	145	0	1	2400	21465	5											163	45	5	180									21474	3	10	21474	18	10												
18144	Use Poison Coat	18		1	1	Attack	2	Enhancement Skills	60	1	47	10	146	0	1	2400	21465	5											161	90	5	180									21474	5	10	21474	18	10												
18145	Sneak	18		1	3	Status	4	Special Skills	60	1	48	10	147	0	1	2400	21465	2											159	35											21474	2	10															
18147	Earplugs	18		1	2	Defense	4	Special Skills	60	1	49	10	149	0	1	2400	21465	5											163	45	5	180									21474	3	10	21474	18	10												
18160	Evade Dist +1	18		1	2	Defense	2	Enhancement Skills	60	1	54	10	162	0	1	2400	21465	5											160	90	5	180									21474	5	10	21474	18	10												
18162	Evasion +1	18		1	2	Defense	2	Enhancement Skills	60	1	55	10	164	0	1	2400	21465	5											156	90											21474	5	10															
18165	Guts	18		1	2	Defense	4	Special Skills	40	1	56	10	167	0	1	1600	21465	1											130	55											21474	3	10															
18166	Challenger +1	18		1	1	Attack	4	Special Skills	35	1	57	10	168	0	1	1000													51	40											21474	4	10															
18167	Challenger +2	18		1	1	Attack	4	Special Skills	70	1	57	15	997	0	1	2000	21465	2											160	70	5	140									21474	4	10	21474	14	10												
18168	Anti-bacterial	18		1	2	Defense	4	Special Skills	30	1	58	10	169	0	1	1200													51	40											21474	4	10															
18169	Fortify	18		1	3	Status	4	Special Skills	60	1	59	10	170	0	1	2400	21465	5											151	90	5	180									21474	5	10	21474	18	10												
18170	Negate Mud/Snow	18		1	2	Defense	4	Special Skills	40	1	60	10	171	0	1	1600													55	45											21474	5	10															
18171	Windproof (Lo)	18		1	2	Defense	4	Special Skills	30	1	61	10	172	0	1	1200													144	50											21474	3	10															
18172	Windproof (Hi)	18		1	2	Defense	4	Special Skills	50	1	61	15	173	0	1	2000	21465	2											161	70	5	140									21474	4	10	21474	14	10												
18174	Marathon Runner +1	18		1	3	Status	2	Enhancement Skills	40	1	62	10	175	0	1	1600	21465	1											156	55											21474	3	10															
18179	Violent Strike	18		1	1	Attack	2	Enhancement Skills	30	1	65	10	180	0	1	1200													161	50	5	100									21474	3	10	21474	10	10												
18180	Wide-Range +1	18		1	3	Status	4	Special Skills	20	1	66	10	181	0	1	800													55	35											21474	4	10															
18181	Wide-Range +2	18		1	3	Status	4	Special Skills	30	1	66	15	182	0	1	1200													132	50											21474	3	10															
18182	Wide-Range +3	18		1	3	Status	4	Special Skills	40	1	66	20	183	0	1	1600	21465	1											146	55											21474	3	10															
18185	Assassin Tech +1	18		1	1	Attack	2	Enhancement Skills	40	1	68	10	186	0	1	1600	21465	1											157	55											21474	3	10															
18186	Assassin Tech +2	18		1	1	Attack	2	Enhancement Skills	60	1	68	15	187	0	1	2400	21465	5											158	90											21474	5	10															
18192	Wilderness Survival	18		1	3	Status	4	Special Skills	10	1	71	10	213	0	1	400													52	35											21474	4	10															
18196	Flying Wyvern Killer	18		1	1	Attack	4	Special Skills	40	1	75	10	217	0	1	1600	21465	1											155	27											21474	2	10															
18197	Bird Wyvern Killer	18		1	1	Attack	4	Special Skills	40	1	76	10	218	0	1	1600	21465	1											153	55											21474	3	10															
18198	Carapacean Killer	18		1	1	Attack	4	Special Skills	40	1	77	10	219	0	1	1600	21465	1											152	55											21474	3	10															
18199	Elder Dragon Killer	18		1	1	Attack	4	Special Skills	40	1	78	10	220	0	1	1600	21465	1											145	55											21474	3	10															
18200	Piscine Wyvern Killer	18		1	1	Attack	4	Special Skills	40	1	79	10	221	0	1	1600	21465	1											126	55											21474	3	10															
18201	Fanged Beast Killer	18		1	1	Attack	4	Special Skills	40	1	80	10	222	0	1	1600	21465	1											136	55											21474	3	10															
18204	KO	18		1	1	Attack	2	Enhancement Skills	50	1	83	10	225	0	1	2000	21465	1											150	60											21474	3	10															
18205	Tripping Power	18		1	1	Attack	2	Enhancement Skills	40	1	84	10	226	0	1	1600	21465	2											160	70	5	140									21474	4	10	21474	14	10												
18206	Heat Cancel	18		1	3	Status	2	Enhancement Skills	30	1	85	10	227	0	1	1200													54	40											21474	4	10															
18207	Cold Res	18		1	3	Status	2	Enhancement Skills	20	1	86	10	228	0	1	800													51	35											21474	4	10															
18208	Normal S Lv1 +5	18		1	1	Attack	2	Enhancement Skills	30	1	87	10	229	0	1	1200													151	50	5	100									21474	3	10	21474	10	10												
18209	Normal S Lv1/2 +3	18		1	1	Attack	2	Enhancement Skills	45	1	87	15	230	0	1	1800	21465	1											157	60											21474	3	10															
18210	Normal S Lv1/3 +3	18		1	1	Attack	2	Enhancement Skills	60	1	87	20	231	0	1	2400	21465	6											161	100	5	200									21474	5	10	21474	20	10												
18234	Gourmand	18		1	3	Status	4	Special Skills	10	1	110	10	234	0	1	400													51	35											21474	4	10															
18235	Unscathed	18		1	1	Attack	2	Enhancement Skills	70	1	111	10	235	0	1	2800	21465	5											159	45											21474	3	10															
18237	Water Res +1	18		1	2	Defense	3	Element	20	1	113	10	237	0	1	800													54	35											21474	4	10															
18238	Water Res +2	18		1	2	Defense	3	Element	40	1	113	15	238	0	1	1600													52	45											21474	5	10															
18241	Fire Res +1	18		1	2	Defense	3	Element	20	1	114	10	241	0	1	800													55	35											21474	4	10															
18242	Fire Res +2	18		1	2	Defense	3	Element	40	1	114	15	242	0	1	1600													55	45											21474	5	10															
18245	Thunder Res +1	18		1	2	Defense	3	Element	20	1	115	10	245	0	1	800													55	35											21474	4	10															
18246	Thunder Res +2	18		1	2	Defense	3	Element	40	1	115	15	246	0	1	1600													57	45											21474	5	10															
18249	Dragon Res +1	18		1	2	Defense	3	Element	20	1	116	10	249	0	1	800													53	35											21474	4	10															
18250	Dragon Res +2	18		1	2	Defense	3	Element	40	1	116	15	250	0	1	1600													56	22											21474	3	10															
18253	Ice Res +1	18		1	2	Defense	3	Element	20	1	117	10	253	0	1	800													55	35											21474	4	10															
18254	Ice Res +2	18		1	2	Defense	3	Element	40	1	117	15	254	0	1	1600													55	45											21474	5	10															
18261	Stun Lock	18		1	1	Attack	2	Enhancement Skills	50	1	120	10	261	0	1	2000	21465	1											156	60											21474	3	10															
18264	Recovery Up	18		1	2	Defense	4	Special Skills	20	1	123	10	264	0	1	800													55	35											21474	4	10															
18265	Recovery Up Large	18		1	2	Defense	4	Special Skills	30	1	123	15	265	0	1	1200													104	50											21474	3	10															
18267	Herbal Daren	18		1	3	Status	4	Special Skills	10	1	124	10	267	0	1	400													55	35											21474	4	10															
18289	Negate Bleeding	18		1	2	Defense	4	Special Skills	50	1	135	10	290	0	1	2000	21465	1											142	60											21474	3	10															
19001	Attack Up (S)	19		1	1	Attack	1	Basic Skills	20	1	1	10	1	0	1	400													104	15											21474	1	10															
19002	Attack Up (M)	19		1	1	Attack	1	Basic Skills	40	1	1	15	2	0	1	800													144	15											21474	1	10															
19003	Attack Up (L)	19		1	1	Attack	1	Basic Skills	60	1	1	20	3	0	1	1200													153	15											21474	1	10															
19010	Defense Up (S)	19		1	2	Defense	1	Basic Skills	10	1	2	10	10	0	1	200													112	15											21474	1	10															
19011	Defense Up (M)	19		1	2	Defense	1	Basic Skills	20	1	2	15	11	0	1	400													115	15											21474	1	10															
19012	Defense Up (L)	19		1	2	Defense	1	Basic Skills	30	1	2	20	12	0	1	600													145	15											21474	1	10															
19019	Critical Eye +1	19		1	1	Attack	2	Enhancement Skills	20	1	3	10	19	0	1	400													113	15											21474	1	10															
19020	Critical Eye +2	19		1	1	Attack	2	Enhancement Skills	30	1	3	15	20	0	1	600													120	15											21474	1	10															
19021	Critical Eye +3	19		1	1	Attack	2	Enhancement Skills	40	1	3	20	21	0	1	800													147	15											21474	1	10															
19034	Detect	19		1	3	Status	4	Special Skills	20	1	7	10	34	0	1	400													101	15											21474	1	10															
19037	Perception	19		1	3	Status	4	Special Skills	60	1	9	10	37	0	1	1200													157	15											21474	1	10															
19038	Health +1	19		1	2	Defense	1	Basic Skills	15	1	10	10	38	0	1	300													103	15											21474	1	10															
19039	Health +2	19		1	2	Defense	1	Basic Skills	30	1	10	15	39	0	1	600													104	15											21474	1	10															
19040	Health +3	19		1	2	Defense	1	Basic Skills	45	1	10	20	40	0	1	900													152	15											21474	1	10															
19047	Rec Speed +1	19		1	2	Defense	2	Enhancement Skills	10	1	11	10	47	0	1	200													107	15											21474	1	10															
19048	Rec Speed +2	19		1	2	Defense	2	Enhancement Skills	20	1	11	15	48	0	1	400													114	15											21474	1	10															
19079	Halve Stun	19		1	2	Defense	4	Special Skills	30	1	19	10	80	0	1	600													119	15											21474	1	10															
19082	Negate Sleep	19		1	2	Defense	4	Special Skills	50	1	20	10	84	0	1	1000													127	15											21474	1	10															
19084	Halve Poison	19		1	2	Defense	4	Special Skills	20	1	21	10	86	0	1	400													108	15											21474	1	10															
19089	Concentrate	19		1	1	Attack	2	Enhancement Skills	40	1	22	10	91	0	1	800													134	15											21474	1	10															
19091	Divine Blessing	19		1	2	Defense	2	Enhancement Skills	40	1	23	10	93	0	1	800													115	15											21474	1	10															
19100	Adrenaline +1	19		1	3	Status	2	Enhancement Skills	50	1	26	10	102	0	1	800													139	15											21474	1	10															
19104	Mind's Eye	19		1	1	Attack	4	Special Skills	60	1	27	10	106	0	1	1200													125	15											21474	1	10															
19110	Halve Hunger	19		1	3	Status	4	Special Skills	15	1	31	10	112	0	1	300													105	15											21474	1	10															
19113	Constitution +1	19		1	2	Defense	2	Enhancement Skills	20	1	32	10	115	0	1	400													116	15											21474	1	10															
19127	Status Atk +1	19		1	1	Attack	2	Enhancement Skills	50	1	36	10	129	0	1	1000													118	15											21474	1	10															
19139	See Through +1	19		1	2	Defense	4	Special Skills	30	1	43	10	141	0	1	600													120	15											21474	1	10															
19140	See Through +2	19		1	2	Defense	4	Special Skills	60	1	43	15	142	0	1	1200													150	15											21474	1	10															
